Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220803000058,G0004,1,0,F,N,70,C03
20220803000058,R0005,3,0,F,N,215,F08
20220803000058,N0006,1,0,R2,R,7,C03
20220803000058,G0007,0,1,F,N,120,E08
20220803000058,K0008,0,0,R1,R,15,C07
20220803000058,D0009,1,0,F,N,16,F04
20220803000058,C0010,3,0,F,N,65,B07
20220803000100,B0001,1,0,R3,R,15,F06
20220803000100,Z0002,3,0,R1,R,108,C06
20220803000100,D0003,4,0,R1,N,176,C09
20220803000100,G0004,4,0,F,N,90,C02
20220803000100,R0005,1,0,F,N,220,F06
20220803000100,N0006,2,0,R2,R,17,C10
20220803000100,G0007,5,0,F,N,145,E09
20220803000100,K0008,0,2,F,N,0,C03
20220803000100,D0009,1,0,L2,L,21,F07
20220803000100,C0010,0,2,F,N,45,B04
20220803000102,B0001,1,0,F,N,20,F06
20220803000102,Z0002,0,1,F,N,98,C04
20220803000102,D0003,0,2,F,L,166,C04
20220803000102,G0004,1,0,R3,R,95,C03
20220803000102,R0005,0,2,L2,L,200,F01
20220803000102,N0006,1,0,F,N,22,C08
20220803000102,G0007,5,0,R3,R,170,E08
20220803000102,K0008,0,1,F,N,0,C03
20220803000102,D0009,0,1,F,N,11,F09
20220803000102,C0010,0,2,F,N,25,B02
20220803000104,B0001,0,1,F,N,10,F06
20220803000104,Z0002,2,0,F,N,108,C02
20220803000104,D0003,2,0,F,N,176,C02
20220803000104,G0004,3,0,L3,L,110,C08
20220803000104,R0005,3,0,F,N,215,F05
20220803000104,N0006,0,1,F,N,12,C09
20220803000104,G0007,4,0,F,N,190,E10
20220803000104,K0008,1,0,R3,R,5,C04
20220803000104,D0009,5,0,F,N,10,F07
20220803000104,C0010,1,0,F,N,30,B07
20220803000106,B0001,0,2,F,N,0,F10
20220803000106,Z0002,0,1,R3,R,98,C02
20220803000106,D0003,1,0,L3,R,181,C06
20220803000106,G0004,0,0,F,N,33,C02
20220803000106,R0005,4,0,F,N,235,F04
20220803000106,N0006,2,0,F,N,22,C10
20220803000106,G0007,3,0,F,N,205,E10
20220803000106,K0008,3,0,F,N,6,C03
20220803000106,D0009,3,0,F,N,25,F05
20220803000106,C0010,0,0,R2,R,30,B04
20220803000108,B0001,1,0,F,N,5,F03
20220803000108,Z0002,1,0,F,N,103,C05
20220803000108,D0003,4,0,F,N,211,C08
20220803000108,G0004,3,0,R2,R,48,C06
20220803000108,R0005,0,1,L3,L,225,F10
20220803000108,N0006,3,0,F,N,37,C08
20220803000108,G0007,0,2,F,N,185,E03
20220803000108,K0008,1,0,L1,L,11,C05
20220803000108,D0009,0,2,F,N,5,F07
20220803000108,C0010,0,1,F,N,20,B01
20220803000110,B0001,2,0,F,N,15,F05
20220803000110,Z0002,1,0,F,N,108,C08
20220803000110,D0003,4,0,F,L,241,C02
20220803000110,G0004,3,0,R2,R,63,C02
20220803000110,R0005,3,0,F,N,72,F06
20220803000110,N0006,2,0,F,N,47,C07
20220803000110,G0007,0,0,F,N,55,E02
20220803000110,K0008,1,0,F,N,16,C06
20220803000110,D0009,1,0,F,N,10,F08
20220803000110,C0010,4,0,F,N,12,B02
20220803000112,B0001,1,0,F,N,20,F07
20220803000112,Z0002,1,0,F,N,113,C09
20220803000112,D0003,1,0,L2,N,246,C04
20220803000112,G0004,0,2,F,N,0,C02
20220803000112,R0005,0,1,L3,L,62,F07
20220803000112,N0006,2,0,F,N,57,C05
20220803000112,G0007,0,0,L2,L,55,E10
20220803000112,K0008,3,0,F,N,31,C03
20220803000112,D0009,3,0,L3,L,25,F03
20220803000112,C0010,1,0,F,N,17,B09
20220803000114,B0001,4,0,R2,R,40,F07
20220803000114,Z0002,1,0,F,N,118,C07
20220803000114,D0003,4,0,F,N,250,C04
20220803000114,G0004,3,0,F,N,15,C09
20220803000114,R0005,1,0,R3,R,67,F08
20220803000114,N0006,0,0,F,N,57,C05
20220803000114,G0007,3,0,F,N,70,E09
20220803000114,K0008,0,2,F,N,11,C04
20220803000114,D0009,3,0,L2,L,40,F06
20220803000114,C0010,1,0,F,N,22,B06
20220803000116,B0001,1,0,F,N,45,F04
20220803000116,Z0002,0,2,R2,R,98,C07
20220803000116,D0003,4,0,F,L,250,C07
20220803000116,G0004,5,0,R3,R,40,C08
20220803000116,R0005,3,0,F,N,82,F08
20220803000116,N0006,1,0,F,N,62,C06
20220803000116,G0007,0,1,R1,R,60,E09
20220803000116,K0008,1,0,F,N,16,C10
20220803000116,D0009,0,0,F,N,40,F08
20220803000116,C0010,5,0,F,N,47,B02
20220803000118,B0001,3,0,F,N,60,F05
20220803000118,Z0002,1,0,F,N,103,C06
20220803000118,D0003,5,0,R2,N,250,C04
20220803000118,G0004,0,1,F,N,30,C05
20220803000118,R0005,3,0,F,N,97,F05
20220803000118,N0006,0,1,L3,L,52,C04
20220803000118,G0007,0,0,F,N,60,E03
20220803000118,K0008,4,0,F,N,36,C05
20220803000118,D0009,1,0,L1,L,45,F10
20220803000118,C0010,5,0,R3,R,72,B03
20220803000120,B0001,1,0,R3,R,65,F09
20220803000120,Z0002,1,0,F,N,108,C03
20220803000120,D0003,4,0,L1,R,250,C03
20220803000120,G0004,0,1,R3,R,20,C06
20220803000120,R0005,2,0,F,N,107,F02
20220803000120,N0006,3,0,F,N,67,C08
20220803000120,G0007,0,1,F,N,50,E05
20220803000120,K0008,0,0,L2,L,36,C07
20220803000120,D0009,3,0,R1,R,60,F03
20220803000120,C0010,0,2,F,N,1,B08
20220803000122,B0001,3,0,F,N,80,F02
20220803000122,Z0002,1,0,F,N,33,C09
20220803000122,D0003,3,0,F,N,250,C09
20220803000122,G0004,3,0,F,N,35,C04
20220803000122,R0005,0,0,F,N,107,F10
20220803000122,N0006,3,0,F,N,82,C09
20220803000122,G0007,4,0,F,N,70,E10
20220803000122,K0008,0,2,L1,L,16,C07
20220803000122,D0009,1,0,F,N,65,F08
20220803000122,C0010,1,0,L1,L,6,B07
20220803000124,B0001,2,0,F,N,90,F02
20220803000124,Z0002,0,1,F,N,23,C08
20220803000124,D0003,1,0,F,L,250,C07
20220803000124,G0004,0,1,F,N,25,C03
20220803000124,R0005,3,0,R2,R,36,F05
20220803000124,N0006,3,0,F,N,97,C05
20220803000124,G0007,1,0,F,N,75,E07
20220803000124,K0008,0,1,R2,R,6,C05
20220803000124,D0009,3,0,R3,R,80,F07
20220803000124,C0010,1,0,F,N,11,B08
20220803000126,B0001,3,0,F,N,31,F07
20220803000126,Z0002,0,1,F,N,13,C02
20220803000126,D0003,3,0,F,R,250,C05
20220803000126,G0004,0,1,L2,L,15,C02
20220803000126,R0005,1,0,F,N,41,F01
20220803000126,N0006,0,0,R1,R,97,C01
20220803000126,G0007,0,1,F,N,65,E07
20220803000126,K0008,1,0,L2,L,11,C08
20220803000126,D0009,2,0,F,N,90,F03
20220803000126,C0010,3,0,F,N,26,B06
20220803000128,B0001,1,0,F,N,36,F03
20220803000128,Z0002,0,1,F,N,3,C04
20220803000128,D0003,1,0,F,N,250,C02
20220803000128,G0004,4,0,L3,L,35,C01
20220803000128,R0005,5,0,L3,L,66,F04
20220803000128,N0006,1,0,F,N,102,C02
20220803000128,G0007,0,0,F,N,65,E03
20220803000128,K0008,1,0,R2,R,16,C02
20220803000128,D0009,0,0,F,N,90,F05
20220803000128,C0010,1,0,R2,R,31,B05
20220803000130,B0001,1,0,F,N,12,F07
20220803000130,Z0002,3,0,F,N,18,C01
20220803000130,D0003,5,0,L2,N,250,C09
20220803000130,G0004,1,0,F,N,12,C09
20220803000130,R0005,0,2,F,N,46,F10
20220803000130,N0006,1,0,R1,R,107,C05
20220803000130,G0007,1,0,R1,R,70,E10
20220803000130,K0008,3,0,F,N,31,C05
20220803000130,D0009,3,0,F,N,105,F03
20220803000130,C0010,3,0,F,N,46,B09
20220803000132,B0001,2,0,R2,R,22,F09
20220803000132,Z0002,0,1,F,N,8,C01
20220803000132,D0003,3,0,F,L,250,C09
20220803000132,G0004,3,0,L2,L,27,C06
20220803000132,R0005,0,0,F,N,46,F05
20220803000132,N0006,3,0,F,N,122,C02
20220803000132,G0007,1,0,L2,L,75,E03
20220803000132,K0008,2,0,F,N,41,C08
20220803000132,D0009,1,0,F,N,110,F01
20220803000132,C0010,1,0,F,N,51,B07
20220803000134,B0001,2,0,F,N,32,F01
20220803000134,Z0002,0,0,R2,R,8,C07
20220803000134,D0003,0,2,F,N,240,C08
20220803000134,G0004,0,2,F,N,7,C08
20220803000134,R0005,0,1,F,N,36,F06
20220803000134,N0006,1,0,F,N,127,C09
20220803000134,G0007,1,0,L2,L,80,E08
20220803000134,K0008,5,0,L3,L,66,C01
20220803000134,D0009,2,0,F,N,120,F08
20220803000134,C0010,2,0,F,N,61,B09
20220803000136,B0001,1,0,F,N,37,F03
20220803000136,Z0002,4,0,L3,L,28,C03
20220803000136,D0003,0,3,R2,N,220,C01
20220803000136,G0004,1,0,F,N,12,C05
20220803000136,R0005,3,0,F,N,51,F03
20220803000136,N0006,4,0,F,N,147,C10
20220803000136,G0007,1,0,F,N,85,E02
20220803000136,K0008,2,0,R3,R,76,C04
20220803000136,D0009,0,1,F,N,110,F07
20220803000136,C0010,1,0,F,N,66,B04
20220803000138,B0001,1,0,F,N,42,F04
20220803000138,Z0002,2,0,R1,R,38,C10
20220803000138,D0003,3,0,R3,L,240,C02
20220803000138,G0004,0,2,F,N,0,C08
20220803000138,R0005,2,0,R3,R,61,F02
20220803000138,N0006,2,0,F,N,157,C08
20220803000138,G0007,0,0,F,N,85,E02
20220803000138,K0008,2,0,F,N,86,C09
20220803000138,D0009,0,1,L3,L,100,F08
20220803000138,C0010,2,0,F,N,76,B08
20220803000140,B0001,3,0,F,N,57,F01
20220803000140,Z0002,5,0,F,N,63,C02
20220803000140,D0003,2,0,L1,R,250,C08
20220803000140,G0004,0,2,R1,R,0,C08
20220803000140,R0005,0,1,F,N,51,F10
20220803000140,N0006,2,0,F,N,167,C03
20220803000140,G0007,0,1,R3,R,15,E08
20220803000140,K0008,3,0,F,N,101,C02
20220803000140,D0009,0,1,R2,R,90,F04
20220803000140,C0010,0,1,F,N,66,B07
20220803000142,B0001,5,0,F,N,82,F10
20220803000142,Z0002,1,0,R2,R,68,C07
20220803000142,D0003,1,0,F,N,75,C07
20220803000142,G0004,3,0,F,N,4,C09
20220803000142,R0005,5,0,F,N,76,F01
20220803000142,N0006,1,0,F,N,172,C07
20220803000142,G0007,0,2,R3,R,0,E09
20220803000142,K0008,0,1,F,N,91,C03
20220803000142,D0009,3,0,F,N,105,F09
20220803000142,C0010,1,0,F,N,71,B02
20220803000144,B0001,1,0,F,N,87,F10
20220803000144,Z0002,0,0,L3,L,68,C03
20220803000144,D0003,3,0,R3,R,95,C01
20220803000144,G0004,0,2,F,N,0,C03
20220803000144,R0005,0,0,R3,R,76,F02
20220803000144,N0006,2,0,F,N,182,C05
20220803000144,G0007,3,0,F,N,4,E04
20220803000144,K0008,5,0,F,N,116,C10
20220803000144,D0009,1,0,F,N,110,F02
20220803000144,C0010,3,0,F,N,86,B03
20220803000146,B0001,0,2,F,N,67,F07
20220803000146,Z0002,3,0,R2,R,83,C02
20220803000146,D0003,3,0,F,L,115,C04
20220803000146,G0004,0,0,F,N,0,C05
20220803000146,R0005,3,0,L3,L,91,F04
20220803000146,N0006,1,0,F,N,187,C10
20220803000146,G0007,3,0,R2,R,19,E07
20220803000146,K0008,3,0,F,N,131,C08
20220803000146,D0009,1,0,F,N,115,F03
20220803000146,C0010,2,0,F,N,96,B06
20220803000148,B0001,0,2,F,N,47,F02
20220803000148,Z0002,3,0,F,N,98,C05
20220803000148,D0003,3,0,L3,N,135,C06
20220803000148,G0004,5,0,F,N,25,C10
20220803000148,R0005,0,1,L2,L,81,F05
20220803000148,N0006,0,1,L3,L,177,C06
20220803000148,G0007,3,0,R3,R,34,E10
20220803000148,K0008,3,0,F,N,146,C02
20220803000148,D0009,5,0,F,N,140,F04
20220803000148,C0010,5,0,R1,R,121,B08
20220803000150,B0001,0,3,F,N,17,F08
20220803000150,Z0002,5,0,F,N,123,C07
20220803000150,D0003,2,0,F,N,145,C08
20220803000150,G0004,0,2,F,N,5,C04
20220803000150,R0005,1,0,F,N,86,F06
20220803000150,N0006,0,1,R1,R,167,C07
20220803000150,G0007,2,0,F,N,13,E06
20220803000150,K0008,3,0,F,N,161,C01
20220803000150,D0009,1,0,R1,R,145,F04
20220803000150,C0010,3,0,L1,L,136,B03
20220803000152,B0001,0,1,F,N,7,F06
20220803000152,Z0002,1,0,F,N,128,C01
20220803000152,D0003,4,0,L3,N,175,C08
20220803000152,G0004,1,0,F,N,10,C09
20220803000152,R0005,3,0,F,N,101,F05
20220803000152,N0006,0,3,F,N,137,C05
20220803000152,G0007,0,0,L1,L,13,E01
20220803000152,K0008,2,0,F,N,171,C08
20220803000152,D0009,3,0,F,N,48,F05
20220803000152,C0010,0,0,F,N,136,B04
20220803000154,B0001,1,0,F,N,3,F01
20220803000154,Z0002,1,0,L2,L,133,C02
20220803000154,D0003,5,0,F,N,215,C10
20220803000154,G0004,0,3,R2,R,0,C04
20220803000154,R0005,3,0,R1,R,116,F05
20220803000154,N0006,5,0,F,N,162,C05
20220803000154,G0007,1,0,L2,L,18,E10
20220803000154,K0008,1,0,F,N,176,C10
20220803000154,D0009,2,0,R1,R,58,F04
20220803000154,C0010,3,0,R2,R,151,B07
20220803000156,B0001,1,0,F,N,2,F06
20220803000156,Z0002,3,0,L3,L,148,C06
20220803000156,D0003,4,0,F,N,245,C04
20220803000156,G0004,3,0,L3,L,4,C05
20220803000156,R0005,1,0,F,N,121,F04
20220803000156,N0006,0,1,F,N,152,C03
20220803000156,G0007,2,0,R1,R,28,E04
20220803000156,K0008,3,0,R2,R,191,C09
20220803000156,D0009,3,0,L2,L,73,F05
20220803000156,C0010,0,2,F,N,131,B07
20220803000158,B0001,1,0,F,N,7,F10
20220803000158,Z0002,1,0,F,N,153,C06
20220803000158,D0003,1,0,F,L,250,C03
