Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220801000104,D0003,0,1,L2,L,27,C09
20220801000104,P0004,2,0,L3,L,24,C04
20220801000104,G0005,4,0,F,N,165,F08
20220801000104,X0006,2,0,F,N,24,B05
20220801000104,Z0007,3,0,F,N,68,C07
20220801000104,U0008,5,0,F,N,78,B01
20220801000104,I0009,3,0,F,N,71,A07
20220801000104,I0010,1,0,R2,R,1,E08
20220801000106,F0001,0,0,F,N,45,C05
20220801000106,F0002,5,0,F,N,71,F09
20220801000106,D0003,0,1,F,N,17,C05
20220801000106,P0004,0,1,F,N,14,C06
20220801000106,G0005,5,0,L2,R,205,F08
20220801000106,X0006,3,0,F,N,39,B03
20220801000106,Z0007,0,3,F,N,38,C05
20220801000106,U0008,4,0,R1,R,98,B06
20220801000106,I0009,0,1,F,N,61,A08
20220801000106,I0010,3,0,F,N,16,E01
20220801000108,F0001,1,0,L3,L,50,C09
20220801000108,F0002,1,0,F,N,76,F06
20220801000108,D0003,0,1,R2,R,7,C04
20220801000108,P0004,1,0,F,N,19,C07
20220801000108,G0005,3,0,R2,R,67,F03
20220801000108,X0006,1,0,F,N,44,B03
20220801000108,Z0007,3,0,L3,L,53,C09
20220801000108,U0008,2,0,F,N,108,B04
20220801000108,I0009,1,0,F,N,66,A01
20220801000108,I0010,1,0,F,N,21,E09
20220801000110,F0001,1,0,F,N,55,C03
20220801000110,F0002,1,0,F,N,81,F05
20220801000110,D0003,0,1,R3,R,0,C01
20220801000110,P0004,3,0,F,N,34,C01
20220801000110,G0005,3,0,F,R,87,F09
20220801000110,X0006,0,0,R3,R,44,B02
20220801000110,Z0007,5,0,R2,R,78,C09
20220801000110,U0008,3,0,F,N,123,B02
20220801000110,I0009,0,1,F,N,56,A10
20220801000110,I0010,3,0,R3,R,36,E05
20220801000112,F0001,5,0,F,N,80,C01
20220801000112,F0002,1,0,L3,L,86,F09
20220801000112,D0003,0,1,R1,R,0,C02
20220801000112,P0004,1,0,F,N,39,C05
20220801000112,G0005,4,0,R3,N,117,F01
20220801000112,X0006,2,0,F,N,54,B03
20220801000112,Z0007,3,0,F,N,93,C02
20220801000112,U0008,3,0,R2,R,138,B04
20220801000112,I0009,0,2,F,N,0,A08
20220801000112,I0010,1,0,F,N,41,E01
20220801000114,F0001,3,0,F,N,95,C04
20220801000114,F0002,1,0,R2,R,91,F03
20220801000114,D0003,1,0,R1,R,5,C03
20220801000114,P0004,4,0,F,N,59,C03
20220801000114,G0005,1,0,F,N,122,F06
20220801000114,X0006,1,0,F,N,59,B01
20220801000114,Z0007,3,0,F,N,108,C06
20220801000114,U0008,1,0,F,N,143,B02
20220801000114,I0009,5,0,F,N,7,A07
20220801000114,I0010,1,0,L3,L,46,E04
20220801000116,F0001,0,1,F,N,85,C06
20220801000116,F0002,3,0,F,N,106,F03
20220801000116,D0003,1,0,F,N,10,C08
20220801000116,P0004,3,0,F,N,74,C10
20220801000116,G0005,0,2,R3,R,112,F03
20220801000116,X0006,4,0,F,N,79,B09
20220801000116,Z0007,5,0,R3,R,39,C10
20220801000116,U0008,0,2,F,N,123,B06
20220801000116,I0009,3,0,F,N,22,A07
20220801000116,I0010,4,0,L3,L,19,E05
20220801000118,F0001,0,1,R1,R,75,C06
20220801000118,F0002,3,0,F,N,121,F09
20220801000118,D0003,1,0,F,N,15,C06
20220801000118,P0004,3,0,F,N,89,C05
20220801000118,G0005,2,0,F,L,122,F05
20220801000118,X0006,5,0,F,N,104,B08
20220801000118,Z0007,1,0,L1,L,44,C04
20220801000118,U0008,0,1,F,N,113,B06
20220801000118,I0009,2,0,R1,R,32,A05
20220801000118,I0010,0,1,R3,R,9,E06
20220801000120,F0001,0,0,F,N,75,C09
20220801000120,F0002,0,1,L1,L,111,F03
20220801000120,D0003,2,0,F,N,25,C08
20220801000120,P0004,0,1,F,N,79,C04
20220801000120,G0005,4,0,F,R,152,F02
20220801000120,X0006,3,0,L3,L,119,B04
20220801000120,Z0007,3,0,F,N,59,C08
20220801000120,U0008,3,0,F,N,38,B05
20220801000120,I0009,2,0,L1,L,42,A04
20220801000120,I0010,1,0,R2,R,14,E03
20220801000122,F0001,2,0,L3,L,25,C06
20220801000122,F0002,1,0,F,N,116,F09
20220801000122,D0003,0,1,F,N,15,C05
20220801000122,P0004,3,0,F,N,94,C10
20220801000122,G0005,3,0,R3,N,172,F05
20220801000122,X0006,1,0,F,N,124,B09
20220801000122,Z0007,1,0,F,N,19,C09
20220801000122,U0008,1,0,F,N,43,B02
20220801000122,I0009,5,0,L3,L,67,A01
20220801000122,I0010,1,0,R3,R,19,E09
20220801000124,F0001,1,0,F,N,30,C05
20220801000124,F0002,4,0,F,N,136,F01
20220801000124,D0003,5,0,F,N,40,C02
20220801000124,P0004,0,2,F,N,74,C10
20220801000124,G0005,3,0,L3,L,57,F02
20220801000124,X0006,0,0,F,N,124,B02
20220801000124,Z0007,1,0,L2,L,24,C02
20220801000124,U0008,3,0,F,N,17,B06
20220801000124,I0009,5,0,L3,L,92,A10
20220801000124,I0010,0,0,L3,L,19,E05
20220801000126,F0001,1,0,F,N,35,C02
20220801000126,F0002,2,0,F,N,146,F04
20220801000126,D0003,0,1,F,N,30,C05
20220801000126,P0004,3,0,F,N,89,C03
20220801000126,G0005,5,0,R1,N,97,F10
20220801000126,X0006,1,0,F,N,129,B07
20220801000126,Z0007,0,1,F,N,14,C01
20220801000126,U0008,1,0,F,N,22,B02
20220801000126,I0009,1,0,F,N,97,A06
20220801000126,I0010,4,0,F,N,39,E06
20220801000128,F0001,3,0,L2,L,50,C10
20220801000128,F0002,1,0,F,N,151,F04
20220801000128,D0003,4,0,F,N,15,C09
20220801000128,P0004,3,0,R2,R,104,C03
20220801000128,G0005,2,0,L2,N,107,F03
20220801000128,X0006,0,3,F,N,99,B09
20220801000128,Z0007,2,0,F,N,24,C07
20220801000128,U0008,2,0,F,N,32,B01
20220801000128,I0009,3,0,F,N,112,A01
20220801000128,I0010,2,0,R1,R,49,E01
20220801000130,F0001,1,0,F,N,55,C02
20220801000130,F0002,3,0,F,N,166,F04
20220801000130,D0003,3,0,F,N,30,C05
20220801000130,P0004,1,0,F,N,109,C03
20220801000130,G0005,2,0,F,N,117,F02
20220801000130,X0006,0,0,F,N,99,B08
20220801000130,Z0007,3,0,L1,L,11,C07
20220801000130,U0008,0,2,L3,L,12,B04
20220801000130,I0009,0,1,L3,L,102,A02
20220801000130,I0010,0,0,F,N,49,E02
20220801000132,F0001,4,0,L2,L,75,C05
20220801000132,F0002,1,0,R3,R,171,F03
20220801000132,D0003,0,1,F,N,20,C03
20220801000132,P0004,3,0,L1,L,124,C04
20220801000132,G0005,1,0,F,R,122,F06
20220801000132,X0006,0,2,F,N,79,B02
20220801000132,Z0007,0,0,R2,R,11,C08
20220801000132,U0008,2,0,F,N,22,B07
20220801000132,I0009,1,0,L1,L,107,A07
20220801000132,I0010,3,0,F,N,19,E02
20220801000134,F0001,3,0,F,N,27,C06
20220801000134,F0002,5,0,R2,R,196,F07
20220801000134,D0003,1,0,F,N,25,C01
20220801000134,P0004,1,0,F,N,129,C01
20220801000134,G0005,1,0,L1,N,127,F03
20220801000134,X0006,1,0,F,N,25,B08
20220801000134,Z0007,3,0,F,N,26,C05
20220801000134,U0008,5,0,R1,R,14,B02
20220801000134,I0009,0,3,F,N,77,A10
20220801000134,I0010,1,0,F,N,24,E01
20220801000136,F0001,0,0,F,N,27,C04
20220801000136,F0002,1,0,F,N,201,F05
20220801000136,D0003,3,0,F,N,40,C02
20220801000136,P0004,0,0,L2,L,129,C10
20220801000136,G0005,5,0,F,N,167,F07
20220801000136,X0006,0,1,L3,L,15,B04
20220801000136,Z0007,2,0,F,N,36,C04
20220801000136,U0008,0,3,F,N,0,B01
20220801000136,I0009,0,1,R1,R,13,A08
20220801000136,I0010,1,0,F,N,29,E06
20220801000138,F0001,0,1,F,N,17,C08
20220801000138,F0002,0,1,F,N,191,F10
20220801000138,D0003,3,0,R3,R,55,C08
20220801000138,P0004,1,0,R2,R,40,C03
20220801000138,G0005,4,0,L2,N,197,F02
20220801000138,X0006,3,0,L3,L,30,B03
20220801000138,Z0007,2,0,F,N,46,C02
20220801000138,U0008,0,1,F,N,0,B07
20220801000138,I0009,0,0,F,N,13,A09
20220801000138,I0010,3,0,R2,R,44,E07
20220801000140,F0001,3,0,F,N,32,C10
20220801000140,F0002,3,0,F,N,206,F08
20220801000140,D0003,1,0,F,N,60,C04
20220801000140,P0004,2,0,F,N,50,C02
20220801000140,G0005,0,0,L3,N,197,F08
20220801000140,X0006,0,2,L3,L,10,B02
20220801000140,Z0007,0,0,F,N,46,C03
20220801000140,U0008,4,0,L2,L,20,B04
20220801000140,I0009,0,2,L1,L,0,A04
20220801000140,I0010,0,2,F,N,24,E06
20220801000142,F0001,0,3,R3,R,2,C07
20220801000142,F0002,4,0,R2,R,67,F06
20220801000142,D0003,2,0,F,N,70,C04
20220801000142,P0004,1,0,F,N,55,C10
20220801000142,G0005,3,0,R1,R,217,F09
20220801000142,X0006,1,0,F,N,15,B09
20220801000142,Z0007,3,0,F,N,61,C03
20220801000142,U0008,4,0,F,N,40,B01
20220801000142,I0009,1,0,F,N,5,A05
20220801000142,I0010,1,0,F,N,29,E10
20220801000144,F0001,0,0,F,N,2,C05
20220801000144,F0002,3,0,F,N,82,F07
20220801000144,D0003,0,2,R1,R,50,C02
20220801000144,P0004,0,0,F,N,55,C04
20220801000144,G0005,1,0,R2,L,222,F02
20220801000144,X0006,0,1,F,N,5,B02
20220801000144,Z0007,0,1,L1,L,51,C02
20220801000144,U0008,1,0,F,N,45,B01
20220801000144,I0009,0,1,F,N,0,A02
20220801000144,I0010,3,0,F,N,13,E02
20220801000146,F0001,1,0,F,N,7,C05
20220801000146,F0002,1,0,F,N,87,F09
20220801000146,D0003,0,1,F,N,40,C02
20220801000146,P0004,0,0,F,N,55,C08
20220801000146,G0005,3,0,F,N,242,F01
20220801000146,X0006,0,1,F,N,0,B02
20220801000146,Z0007,1,0,F,N,56,C10
20220801000146,U0008,2,0,L1,L,55,B02
20220801000146,I0009,3,0,F,N,15,A03
20220801000146,I0010,3,0,F,N,28,E10
20220801000148,F0001,1,0,F,N,3,C10
20220801000148,F0002,3,0,F,N,102,F03
20220801000148,D0003,1,0,F,N,45,C02
20220801000148,P0004,4,0,R2,R,75,C06
20220801000148,G0005,3,0,L1,N,250,F03
20220801000148,X0006,1,0,L1,L,5,B05
20220801000148,Z0007,1,0,R3,R,61,C08
20220801000148,U0008,1,0,R3,R,18,B09
20220801000148,I0009,0,2,F,N,0,A06
20220801000148,I0010,1,0,F,N,33,E08
20220801000150,F0001,3,0,F,N,18,C07
20220801000150,F0002,0,1,R1,R,92,F07
20220801000150,D0003,1,0,F,N,50,C08
20220801000150,P0004,3,0,F,N,90,C09
20220801000150,G0005,4,0,R3,N,250,F07
20220801000150,X0006,4,0,F,N,25,B04
20220801000150,Z0007,3,0,F,N,76,C07
20220801000150,U0008,1,0,F,N,23,B03
20220801000150,I0009,1,0,F,N,5,A05
20220801000150,I0010,3,0,L3,L,48,E04
20220801000152,F0001,0,0,F,N,18,C05
20220801000152,F0002,2,0,F,N,102,F09
20220801000152,D0003,4,0,F,N,70,C01
20220801000152,P0004,3,0,F,N,105,C02
20220801000152,G0005,3,0,L1,R,250,F07
20220801000152,X0006,0,1,F,N,15,B03
20220801000152,Z0007,3,0,F,N,91,C10
20220801000152,U0008,3,0,L2,L,11,B01
20220801000152,I0009,1,0,R1,R,3,A04
20220801000152,I0010,1,0,F,N,53,E01
20220801000154,F0001,1,0,R3,R,23,C08
20220801000154,F0002,1,0,F,N,32,F08
20220801000154,D0003,1,0,L2,L,22,C08
20220801000154,P0004,1,0,L3,L,33,C08
20220801000154,G0005,1,0,L3,N,75,F06
20220801000154,X0006,3,0,F,N,30,B01
20220801000154,Z0007,3,0,R3,R,106,C01
20220801000154,U0008,0,2,F,N,0,B07
20220801000154,I0009,2,0,R2,R,13,A07
20220801000154,I0010,2,0,R2,R,63,E07
20220801000156,F0001,3,0,L2,L,38,C06
20220801000156,F0002,3,0,L2,L,47,F07
20220801000156,D0003,1,0,F,N,8,C07
20220801000156,P0004,1,0,F,N,38,C03
20220801000156,G0005,4,0,F,R,105,F04
20220801000156,X0006,1,0,F,N,35,B09
20220801000156,Z0007,1,0,F,N,111,C05
20220801000156,U0008,0,2,R2,R,0,B10
20220801000156,I0009,2,0,F,N,23,A07
20220801000156,I0010,4,0,F,N,83,E03
20220801000158,F0001,1,0,F,N,43,C03
20220801000158,F0002,1,0,R2,R,52,F04
20220801000158,D0003,1,0,R2,R,13,C01
