Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220804000010,S0004,0,0,R3,R,50,F03
20220804000010,D0005,1,0,F,N,5,C02
20220804000010,H0006,0,0,F,N,15,E07
20220804000010,A0007,3,0,F,N,100,F01
20220804000010,C0008,3,0,R2,R,20,A07
20220804000010,D0009,4,0,R1,N,150,E09
20220804000010,Z0010,2,0,F,N,10,B02
20220804000012,M0001,0,0,F,N,21,E09
20220804000012,O0002,1,0,R3,R,5,D09
20220804000012,Z0003,1,0,L2,L,5,F02
20220804000012,S0004,1,0,F,N,55,F05
20220804000012,D0005,1,0,L3,L,3,C05
20220804000012,H0006,0,1,L3,L,5,E01
20220804000012,A0007,0,1,F,N,90,F09
20220804000012,C0008,0,1,F,N,10,A08
20220804000012,D0009,3,0,F,R,170,E08
20220804000012,Z0010,1,0,F,N,15,B10
20220804000014,M0001,0,1,F,N,11,E10
20220804000014,O0002,5,0,F,N,30,D06
20220804000014,Z0003,0,2,L3,L,0,F07
20220804000014,S0004,0,1,F,N,45,F04
20220804000014,D0005,1,0,F,N,8,C04
20220804000014,H0006,0,0,F,N,5,E06
20220804000014,A0007,0,2,F,N,70,F09
20220804000014,C0008,3,0,F,N,25,A09
20220804000014,D0009,2,0,L1,R,54,E01
20220804000014,Z0010,3,0,F,N,30,B03
20220804000016,M0001,1,0,R3,R,16,E06
20220804000016,O0002,5,0,R2,R,55,D08
20220804000016,Z0003,1,0,R1,R,5,F04
20220804000016,S0004,0,0,L3,L,45,F06
20220804000016,D0005,5,0,L1,L,33,C10
20220804000016,H0006,3,0,R2,R,20,E07
20220804000016,A0007,0,2,F,N,1,F09
20220804000016,C0008,3,0,F,N,40,A05
20220804000016,D0009,4,0,R3,N,84,E02
20220804000016,Z0010,2,0,F,N,40,B10
20220804000018,M0001,3,0,R2,R,31,E02
20220804000018,O0002,3,0,R1,R,70,D04
20220804000018,Z0003,1,0,L2,L,10,F09
20220804000018,S0004,0,0,F,N,45,F02
20220804000018,D0005,0,1,L2,L,23,C07
20220804000018,H0006,0,0,L3,L,20,E03
20220804000018,A0007,5,0,F,N,26,F10
20220804000018,C0008,0,1,L2,L,30,A09
20220804000018,D0009,1,0,L1,N,89,E05
20220804000018,Z0010,2,0,F,N,50,B03
20220804000020,M0001,0,1,F,N,0,E08
20220804000020,O0002,5,0,F,N,95,D01
20220804000020,Z0003,1,0,F,N,15,F04
20220804000020,S0004,0,1,F,N,35,F08
20220804000020,D0005,0,0,L3,L,23,C03
20220804000020,H0006,3,0,L3,L,35,E04
20220804000020,A0007,0,0,L2,L,7,F03
20220804000020,C0008,1,0,R1,R,35,A03
20220804000020,D0009,1,0,F,L,28,E04
20220804000020,Z0010,3,0,L2,L,19,B09
20220804000022,M0001,1,0,R3,R,5,E05
20220804000022,O0002,3,0,F,N,33,D01
20220804000022,Z0003,4,0,F,N,35,F07
20220804000022,S0004,3,0,F,N,50,F05
20220804000022,D0005,1,0,F,N,28,C10
20220804000022,H0006,1,0,L1,L,40,E07
20220804000022,A0007,0,1,L3,L,0,F07
20220804000022,C0008,1,0,R1,R,40,A05
20220804000022,D0009,0,3,L3,R,8,E01
20220804000022,Z0010,0,1,L3,L,9,B04
20220804000024,M0001,3,0,F,N,20,E04
20220804000024,O0002,2,0,F,N,43,D10
20220804000024,Z0003,1,0,R3,R,40,F04
20220804000024,S0004,3,0,R3,R,65,F08
20220804000024,D0005,0,1,F,N,18,C09
20220804000024,H0006,1,0,L2,L,45,E07
20220804000024,A0007,3,0,F,N,15,F07
20220804000024,C0008,1,0,R1,R,45,A03
20220804000024,D0009,3,0,F,R,28,E08
20220804000024,Z0010,0,1,F,N,0,B03
20220804000026,M0001,1,0,F,N,25,E04
20220804000026,O0002,3,0,L2,L,58,D06
20220804000026,Z0003,0,2,F,N,20,F07
20220804000026,S0004,1,0,L1,L,70,F03
20220804000026,D0005,4,0,F,N,38,C07
20220804000026,H0006,1,0,F,N,50,E03
20220804000026,A0007,2,0,R1,R,25,F08
20220804000026,C0008,1,0,F,N,50,A01
20220804000026,D0009,3,0,L3,L,48,E10
20220804000026,Z0010,1,0,R3,R,5,B03
20220804000028,M0001,1,0,F,N,30,E01
20220804000028,O0002,1,0,F,N,63,D09
20220804000028,Z0003,4,0,F,N,40,F07
20220804000028,S0004,0,1,F,N,60,F04
20220804000028,D0005,0,2,L1,L,18,C01
20220804000028,H0006,1,0,R2,R,55,E05
20220804000028,A0007,1,0,F,N,30,F03
20220804000028,C0008,3,0,F,N,65,A09
20220804000028,D0009,2,0,L2,N,58,E09
20220804000028,Z0010,3,0,L1,L,20,B02
20220804000030,M0001,3,0,L2,L,45,E04
20220804000030,O0002,0,0,F,N,63,D03
20220804000030,Z0003,1,0,F,N,45,F09
20220804000030,S0004,0,1,F,N,8,F04
20220804000030,D0005,2,0,F,N,28,C08
20220804000030,H0006,3,0,F,N,70,E06
20220804000030,A0007,0,3,F,N,0,F10
20220804000030,C0008,1,0,F,N,70,A01
20220804000030,D0009,4,0,F,N,88,E03
20220804000030,Z0010,2,0,F,N,30,B10
20220804000032,M0001,1,0,F,N,50,E09
20220804000032,O0002,5,0,R2,R,88,D04
20220804000032,Z0003,1,0,L2,L,50,F04
20220804000032,S0004,1,0,F,N,13,F03
20220804000032,D0005,3,0,R2,R,43,C04
20220804000032,H0006,0,1,R2,R,60,E08
20220804000032,A0007,2,0,F,N,10,F08
20220804000032,C0008,0,1,F,N,60,A03
20220804000032,D0009,4,0,L3,L,118,E03
20220804000032,Z0010,0,0,F,N,30,B06
20220804000034,M0001,1,0,F,N,55,E05
20220804000034,O0002,3,0,F,N,103,D05
20220804000034,Z0003,1,0,F,N,55,F02
20220804000034,S0004,0,0,F,N,13,F01
20220804000034,D0005,0,1,L2,L,33,C10
20220804000034,H0006,1,0,F,N,65,E04
20220804000034,A0007,0,1,F,N,0,F05
20220804000034,C0008,1,0,F,N,65,A01
20220804000034,D0009,3,0,F,N,138,E09
20220804000034,Z0010,0,1,F,N,20,B03
20220804000036,M0001,1,0,L3,L,60,E08
20220804000036,O0002,3,0,R3,R,35,D09
20220804000036,Z0003,3,0,F,N,70,F02
20220804000036,S0004,3,0,F,N,28,F02
20220804000036,D0005,0,1,R2,R,23,C08
20220804000036,H0006,2,0,F,N,75,E04
20220804000036,A0007,5,0,L2,L,25,F08
20220804000036,C0008,4,0,R2,R,25,A08
20220804000036,D0009,4,0,R3,N,168,E06
20220804000036,Z0010,2,0,F,N,30,B01
20220804000038,M0001,0,2,F,N,40,E10
20220804000038,O0002,3,0,L1,L,15,D02
20220804000038,Z0003,0,2,F,N,50,F02
20220804000038,S0004,0,0,F,N,28,F10
20220804000038,D0005,0,1,F,N,0,C05
20220804000038,H0006,1,0,L2,L,80,E07
20220804000038,A0007,0,2,F,N,5,F09
20220804000038,C0008,3,0,F,N,40,A06
20220804000038,D0009,4,0,F,N,59,E10
20220804000038,Z0010,4,0,F,N,50,B07
20220804000040,M0001,2,0,F,N,50,E02
20220804000040,O0002,3,0,R3,R,30,D07
20220804000040,Z0003,2,0,L1,L,60,F06
20220804000040,S0004,1,0,L1,L,33,F04
20220804000040,D0005,3,0,F,N,4,C03
20220804000040,H0006,0,0,F,N,80,E05
20220804000040,A0007,0,2,F,N,0,F05
20220804000040,C0008,0,2,F,N,20,A07
20220804000040,D0009,4,0,F,N,89,E04
20220804000040,Z0010,1,0,L1,L,55,B04
20220804000042,M0001,0,1,F,N,40,E06
20220804000042,O0002,4,0,F,N,50,D08
20220804000042,Z0003,0,0,F,N,60,F01
20220804000042,S0004,2,0,F,N,43,F06
20220804000042,D0005,1,0,F,N,9,C10
20220804000042,H0006,0,2,F,N,4,E03
20220804000042,A0007,0,0,F,N,0,F01
20220804000042,C0008,0,3,R3,R,0,A09
20220804000042,D0009,3,0,F,N,109,E06
20220804000042,Z0010,1,0,F,N,18,B09
20220804000044,M0001,5,0,F,N,65,E07
20220804000044,O0002,0,2,L2,L,30,D04
20220804000044,Z0003,1,0,F,N,65,F04
20220804000044,S0004,4,0,L2,L,63,F05
20220804000044,D0005,3,0,F,N,24,C06
20220804000044,H0006,3,0,F,N,5,E09
20220804000044,A0007,1,0,F,N,5,F01
20220804000044,C0008,2,0,F,N,10,A08
20220804000044,D0009,5,0,F,N,149,E02
20220804000044,Z0010,1,0,F,N,23,B01
20220804000046,M0001,1,0,F,N,70,E09
20220804000046,O0002,0,1,F,N,0,D08
20220804000046,Z0003,2,0,L2,L,75,F01
20220804000046,S0004,0,2,F,N,43,F08
20220804000046,D0005,5,0,F,N,49,C09
20220804000046,H0006,0,1,F,N,0,E02
20220804000046,A0007,3,0,F,N,20,F10
20220804000046,C0008,3,0,F,N,25,A03
20220804000046,D0009,1,0,R3,N,154,E02
20220804000046,Z0010,3,0,R1,R,38,B07
20220804000048,M0001,3,0,F,N,85,E10
20220804000048,O0002,1,0,F,N,5,D06
20220804000048,Z0003,1,0,F,N,80,F02
20220804000048,S0004,5,0,F,N,68,F08
20220804000048,D0005,1,0,F,N,16,C03
20220804000048,H0006,1,0,F,N,5,E08
20220804000048,A0007,3,0,F,N,10,F02
20220804000048,C0008,1,0,F,N,30,A07
20220804000048,D0009,4,0,R3,N,55,E07
20220804000048,Z0010,0,0,F,N,38,B06
20220804000050,M0001,3,0,F,N,100,E08
20220804000050,O0002,1,0,R1,R,3,D02
20220804000050,Z0003,1,0,F,N,85,F04
20220804000050,S0004,2,0,L1,L,78,F03
20220804000050,D0005,1,0,F,N,21,C09
20220804000050,H0006,0,1,L2,L,0,E08
20220804000050,A0007,3,0,F,N,7,F09
20220804000050,C0008,0,1,R3,R,20,A05
20220804000050,D0009,5,0,R2,N,95,E02
20220804000050,Z0010,1,0,F,N,43,B09
20220804000052,M0001,0,1,L1,L,90,E01
20220804000052,O0002,3,0,L3,L,18,D07
20220804000052,Z0003,1,0,L2,L,27,F06
20220804000052,S0004,3,0,L2,L,93,F04
20220804000052,D0005,3,0,F,N,36,C04
20220804000052,H0006,1,0,F,N,5,E08
20220804000052,A0007,3,0,F,N,22,F06
20220804000052,C0008,2,0,R1,R,30,A04
20220804000052,D0009,3,0,F,N,115,E08
20220804000052,Z0010,1,0,F,N,48,B08
20220804000054,M0001,4,0,F,N,110,E08
20220804000054,O0002,0,2,R2,R,0,D08
20220804000054,Z0003,1,0,F,N,32,F04
20220804000054,S0004,4,0,R2,R,113,F05
20220804000054,D0005,3,0,F,N,51,C05
20220804000054,H0006,0,0,F,N,5,E03
20220804000054,A0007,1,0,F,N,27,F05
20220804000054,C0008,4,0,F,N,50,A04
20220804000054,D0009,3,0,L1,N,135,E05
20220804000054,Z0010,5,0,F,N,73,B01
20220804000056,M0001,4,0,R1,R,130,E03
20220804000056,O0002,0,2,F,N,0,D06
20220804000056,Z0003,0,0,R2,R,32,F03
20220804000056,S0004,0,1,F,N,103,F01
20220804000056,D0005,0,1,L3,L,41,C01
20220804000056,H0006,3,0,F,N,20,E02
20220804000056,A0007,0,1,F,N,17,F09
20220804000056,C0008,1,0,F,N,55,A02
20220804000056,D0009,5,0,L2,N,175,E01
20220804000056,Z0010,2,0,F,N,83,B05
20220804000058,M0001,1,0,F,N,135,E05
20220804000058,O0002,1,0,R1,R,5,D01
20220804000058,Z0003,3,0,F,N,47,F03
20220804000058,S0004,0,1,F,N,93,F08
20220804000058,D0005,2,0,L1,L,51,C02
20220804000058,H0006,0,3,F,N,0,E03
20220804000058,A0007,1,0,F,N,22,F10
20220804000058,C0008,1,0,F,N,60,A02
20220804000058,D0009,4,0,F,R,205,E01
20220804000058,Z0010,1,0,F,N,88,B01
20220804000100,M0001,1,0,L3,L,140,E01
20220804000100,O0002,1,0,L1,L,10,D07
20220804000100,Z0003,0,0,F,N,47,F03
20220804000100,S0004,4,0,F,N,113,F08
20220804000100,D0005,3,0,L1,L,66,C09
20220804000100,H0006,3,0,F,N,15,E06
20220804000100,A0007,1,0,F,N,27,F10
20220804000100,C0008,1,0,F,N,19,A06
20220804000100,D0009,3,0,L1,N,225,E02
20220804000100,Z0010,3,0,F,N,103,B08
20220804000102,M0001,0,0,F,N,140,E02
20220804000102,O0002,2,0,F,N,20,D03
20220804000102,Z0003,0,2,F,N,27,F01
20220804000102,S0004,1,0,F,N,35,F01
20220804000102,D0005,4,0,F,N,86,C09
20220804000102,H0006,3,0,L2,L,30,E07
20220804000102,A0007,4,0,F,N,47,F01
20220804000102,C0008,0,1,F,N,9,A08
20220804000102,D0009,4,0,R1,L,250,E05
20220804000102,Z0010,4,0,L1,L,123,B02
20220804000104,M0001,1,0,F,N,145,E06
20220804000104,O0002,3,0,F,N,35,D06
20220804000104,Z0003,0,0,F,N,27,F01
20220804000104,S0004,1,0,F,N,40,F04
20220804000104,D0005,1,0,F,N,91,C10
20220804000104,H0006,3,0,R2,R,45,E04
20220804000104,A0007,0,3,F,N,17,F01
20220804000104,C0008,0,1,R1,R,0,A10
20220804000104,D0009,3,0,L2,N,250,E09
20220804000104,Z0010,0,0,F,N,123,B06
20220804000106,M0001,0,0,L2,L,145,E08
20220804000106,O0002,3,0,L2,L,50,D07
20220804000106,Z0003,0,1,F,N,17,F04
20220804000106,S0004,0,0,L3,L,40,F08
20220804000106,D0005,0,1,F,N,81,C05
20220804000106,H0006,5,0,F,N,70,E09
20220804000106,A0007,3,0,R3,R,32,F05
20220804000106,C0008,0,0,F,N,0,A01
20220804000106,D0009,3,0,F,N,250,E04
20220804000106,Z0010,0,0,F,N,123,B04
20220804000108,M0001,3,0,R3,R,160,E03
20220804000108,O0002,0,2,F,N,0,D08
20220804000108,Z0003,3,0,F,N,32,F07
20220804000108,S0004,1,0,F,N,45,F05
20220804000108,D0005,5,0,L1,L,106,C01
20220804000108,H0006,1,0,F,N,22,E02
20220804000108,A0007,1,0,F,N,37,F02
20220804000108,C0008,3,0,F,N,15,A01
20220804000108,D0009,5,0,F,L,250,E09
20220804000108,Z0010,0,1,F,N,113,B05
20220804000110,M0001,0,0,F,N,160,E03
20220804000110,O0002,2,0,F,N,3,D04
20220804000110,Z0003,1,0,F,N,11,F06
20220804000110,S0004,3,0,F,N,60,F04
20220804000110,D0005,5,0,F,N,39,C08
20220804000110,H0006,2,0,F,N,32,E04
20220804000110,A0007,1,0,F,N,42,F02
20220804000110,C0008,1,0,F,N,20,A06
20220804000110,D0009,1,0,R1,L,250,E07
20220804000110,Z0010,1,0,F,N,118,B07
20220804000112,M0001,3,0,F,N,175,E06
20220804000112,O0002,3,0,F,N,18,D01
20220804000112,Z0003,2,0,F,N,21,F09
20220804000112,S0004,3,0,L1,L,75,F07
20220804000112,D0005,0,1,F,N,29,C02
20220804000112,H0006,0,2,L3,L,12,E09
20220804000112,A0007,0,1,F,N,32,F03
20220804000112,C0008,3,0,F,N,35,A10
20220804000112,D0009,4,0,L1,N,250,E05
20220804000112,Z0010,1,0,F,N,123,B05
20220804000114,M0001,1,0,L2,L,180,E04
20220804000114,O0002,0,1,F,N,8,D03
20220804000114,Z0003,0,0,L3,L,21,F01
20220804000114,S0004,2,0,F,N,85,F03
20220804000114,D0005,3,0,F,N,44,C10
20220804000114,H0006,1,0,F,N,17,E06
20220804000114,A0007,5,0,R2,R,57,F05
20220804000114,C0008,1,0,R3,R,40,A06
20220804000114,D0009,2,0,F,N,250,E10
20220804000114,Z0010,2,0,R1,R,133,B08
20220804000116,M0001,3,0,L2,L,195,E06
20220804000116,O0002,1,0,F,N,13,D02
20220804000116,Z0003,1,0,F,N,26,F09
20220804000116,S0004,5,0,F,N,110,F03
20220804000116,D0005,1,0,F,N,49,C09
20220804000116,H0006,1,0,F,N,22,E06
20220804000116,A0007,0,0,F,N,57,F05
20220804000116,C0008,5,0,F,N,65,A06
20220804000116,D0009,4,0,L1,R,250,E02
20220804000116,Z0010,0,1,R3,R,123,B10
20220804000118,M0001,3,0,R3,R,210,E01
20220804000118,O0002,2,0,F,N,23,D08
20220804000118,Z0003,3,0,R1,R,41,F08
20220804000118,S0004,0,2,L3,L,90,F08
20220804000118,D0005,5,0,F,N,74,C02
20220804000118,H0006,3,0,F,N,37,E08
20220804000118,A0007,2,0,F,N,67,F04
20220804000118,C0008,2,0,F,N,75,A06
20220804000118,D0009,0,3,R3,R,230,E01
20220804000118,Z0010,2,0,F,N,133,B03
20220804000120,M0001,3,0,F,N,225,E05
20220804000120,O0002,4,0,R1,R,43,D09
20220804000120,Z0003,1,0,F,N,46,F09
20220804000120,S0004,0,1,R1,R,80,F03
20220804000120,D0005,1,0,F,N,79,C10
20220804000120,H0006,0,1,F,N,27,E04
20220804000120,A0007,2,0,F,N,77,F07
20220804000120,C0008,1,0,F,N,80,A09
20220804000120,D0009,3,0,F,N,250,E01
20220804000120,Z0010,2,0,F,N,143,B05
20220804000122,M0001,3,0,F,N,240,E08
20220804000122,O0002,0,1,F,N,33,D03
20220804000122,Z0003,0,1,F,N,36,F06
20220804000122,S0004,3,0,L1,L,95,F01
20220804000122,D0005,0,2,F,N,59,C10
20220804000122,H0006,0,0,F,N,27,E06
20220804000122,A0007,3,0,F,N,92,F08
20220804000122,C0008,1,0,R3,R,85,A08
20220804000122,D0009,1,0,L3,N,250,E08
20220804000122,Z0010,3,0,F,N,158,B08
20220804000124,M0001,3,0,F,N,250,E10
20220804000124,O0002,4,0,F,N,53,D09
20220804000124,Z0003,1,0,L2,L,41,F06
20220804000124,S0004,1,0,F,N,100,F04
20220804000124,D0005,1,0,L3,L,64,C10
20220804000124,H0006,0,2,F,N,7,E02
20220804000124,A0007,0,3,R1,R,0,F03
20220804000124,C0008,0,1,L1,L,75,A08
20220804000124,D0009,3,0,F,R,250,E09
20220804000124,Z0010,1,0,L2,L,48,B02
20220804000126,M0001,1,0,F,N,75,E02
20220804000126,O0002,2,0,F,N,63,D07
20220804000126,Z0003,2,0,R1,R,51,F02
20220804000126,S0004,0,1,F,N,90,F04
20220804000126,D0005,1,0,F,N,69,C10
20220804000126,H0006,0,1,F,N,0,E03
20220804000126,A0007,0,1,R1,R,0,F06
20220804000126,C0008,5,0,R3,R,100,A02
20220804000126,D0009,4,0,L3,N,250,E01
20220804000126,Z0010,2,0,F,N,58,B10
20220804000128,M0001,1,0,F,N,80,E08
20220804000128,O0002,3,0,F,N,78,D10
20220804000128,Z0003,0,2,F,N,31,F04
20220804000128,S0004,1,0,R1,R,95,F10
20220804000128,D0005,1,0,F,N,74,C05
20220804000128,H0006,1,0,F,N,5,E05
20220804000128,A0007,0,2,F,N,0,F09
20220804000128,C0008,1,0,F,N,105,A05
20220804000128,D0009,0,3,F,N,230,E08
20220804000128,Z0010,1,0,L2,L,63,B03
20220804000130,M0001,5,0,F,N,105,E10
20220804000130,O0002,1,0,F,N,83,D05
20220804000130,Z0003,2,0,F,N,41,F05
20220804000130,S0004,1,0,F,N,100,F09
20220804000130,D0005,0,3,F,N,44,C10
20220804000130,H0006,1,0,L2,L,10,E09
20220804000130,A0007,5,0,R3,R,25,F10
20220804000130,C0008,3,0,F,N,120,A01
20220804000130,D0009,0,3,F,N,210,E02
20220804000130,Z0010,0,1,F,N,53,B04
20220804000132,M0001,0,1,L2,L,21,E02
20220804000132,O0002,0,1,F,N,73,D01
20220804000132,Z0003,3,0,F,N,56,F04
20220804000132,S0004,0,2,F,N,80,F01
20220804000132,D0005,2,0,L3,L,54,C06
20220804000132,H0006,3,0,R1,R,25,E05
20220804000132,A0007,0,1,F,N,15,F04
20220804000132,C0008,3,0,F,N,135,A02
20220804000132,D0009,3,0,F,N,69,E03
20220804000132,Z0010,2,0,L1,L,63,B08
20220804000134,M0001,3,0,F,N,36,E07
20220804000134,O0002,2,0,R2,R,83,D01
20220804000134,Z0003,1,0,F,N,61,F10
20220804000134,S0004,0,1,F,N,14,F02
20220804000134,D0005,0,0,L2,L,54,C07
20220804000134,H0006,1,0,F,N,30,E02
20220804000134,A0007,0,3,F,N,0,F09
20220804000134,C0008,1,0,L1,L,42,A02
20220804000134,D0009,0,2,F,R,10,E10
20220804000134,Z0010,0,2,L2,L,43,B03
20220804000136,M0001,0,0,F,N,10,E10
20220804000136,O0002,0,1,F,N,73,D08
20220804000136,Z0003,0,1,R3,R,51,F10
20220804000136,S0004,0,3,L1,L,0,F04
20220804000136,D0005,3,0,F,N,69,C02
20220804000136,H0006,2,0,F,N,40,E03
20220804000136,A0007,1,0,F,N,5,F08
20220804000136,C0008,1,0,F,N,47,A08
20220804000136,D0009,4,0,R1,N,40,E03
20220804000136,Z0010,1,0,F,N,48,B10
20220804000138,M0001,1,0,F,N,15,E05
20220804000138,O0002,3,0,F,N,26,D10
20220804000138,Z0003,1,0,F,N,56,F09
20220804000138,S0004,0,3,L2,L,0,F10
20220804000138,D0005,0,1,L3,L,59,C02
20220804000138,H0006,2,0,F,N,50,E10
20220804000138,A0007,1,0,L1,L,10,F04
20220804000138,C0008,1,0,L3,L,52,A10
20220804000138,D0009,3,0,R3,L,60,E07
20220804000138,Z0010,3,0,F,N,63,B06
20220804000140,M0001,1,0,F,N,6,E07
20220804000140,O0002,3,0,R2,R,41,D10
20220804000140,Z0003,1,0,F,N,61,F06
20220804000140,S0004,2,0,F,N,10,F02
20220804000140,D0005,5,0,F,N,84,C09
20220804000140,H0006,1,0,L2,L,55,E10
20220804000140,A0007,3,0,R3,R,25,F09
20220804000140,C0008,1,0,F,N,57,A02
20220804000140,D0009,3,0,L2,R,80,E07
20220804000140,Z0010,2,0,F,N,73,B08
20220804000142,M0001,1,0,F,N,11,E03
20220804000142,O0002,1,0,F,N,46,D08
20220804000142,Z0003,0,0,F,N,61,F04
20220804000142,S0004,1,0,F,N,15,F10
20220804000142,D0005,0,1,L3,L,74,C03
20220804000142,H0006,0,1,F,N,45,E06
20220804000142,A0007,1,0,F,N,30,F04
20220804000142,C0008,1,0,L2,L,62,A04
20220804000142,D0009,5,0,L1,N,120,E01
20220804000142,Z0010,0,1,F,N,63,B09
20220804000144,M0001,0,1,F,N,1,E04
20220804000144,O0002,0,2,R2,R,26,D04
20220804000144,Z0003,0,1,L3,L,51,F10
20220804000144,S0004,1,0,R2,R,20,F09
20220804000144,D0005,1,0,F,N,79,C02
20220804000144,H0006,1,0,F,N,50,E03
20220804000144,A0007,1,0,L1,L,35,F10
20220804000144,C0008,0,1,F,N,52,A04
20220804000144,D0009,2,0,F,N,130,E06
20220804000144,Z0010,3,0,F,N,78,B03
20220804000146,M0001,2,0,F,N,11,E01
20220804000146,O0002,1,0,F,N,31,D09
20220804000146,Z0003,1,0,F,N,56,F02
20220804000146,S0004,1,0,R2,R,25,F06
20220804000146,D0005,4,0,F,N,99,C10
20220804000146,H0006,3,0,F,N,65,E06
20220804000146,A0007,5,0,F,N,60,F07
20220804000146,C0008,3,0,F,N,67,A09
20220804000146,D0009,1,0,F,R,135,E02
20220804000146,Z0010,1,0,F,N,83,B09
20220804000148,M0001,0,1,F,N,1,E02
20220804000148,O0002,4,0,F,N,51,D10
20220804000148,Z0003,3,0,F,N,71,F04
20220804000148,S0004,1,0,L3,L,9,F03
20220804000148,D0005,0,2,F,N,79,C04
20220804000148,H0006,1,0,F,N,70,E08
20220804000148,A0007,3,0,L2,L,75,F05
20220804000148,C0008,3,0,F,N,82,A01
20220804000148,D0009,3,0,F,L,155,E09
20220804000148,Z0010,2,0,F,N,93,B08
20220804000150,M0001,1,0,R3,R,6,E04
20220804000150,O0002,0,1,F,N,41,D09
20220804000150,Z0003,3,0,F,N,86,F02
20220804000150,S0004,3,0,F,N,24,F04
20220804000150,D0005,1,0,F,N,84,C09
20220804000150,H0006,0,2,F,N,50,E02
20220804000150,A0007,1,0,F,N,80,F02
20220804000150,C0008,1,0,R3,R,87,A06
20220804000150,D0009,3,0,R2,N,175,E03
20220804000150,Z0010,0,0,F,N,93,B09
20220804000152,M0001,3,0,F,N,6,E05
20220804000152,O0002,4,0,F,N,61,D10
20220804000152,Z0003,1,0,L2,L,91,F08
20220804000152,S0004,1,0,L3,L,29,F01
20220804000152,D0005,3,0,F,N,99,C06
20220804000152,H0006,1,0,F,N,55,E08
20220804000152,A0007,5,0,F,N,31,F03
20220804000152,C0008,1,0,F,N,92,A05
20220804000152,D0009,2,0,F,R,185,E07
20220804000152,Z0010,1,0,R1,R,29,B03
20220804000154,M0001,1,0,F,N,3,E08
20220804000154,O0002,0,0,F,N,61,D06
20220804000154,Z0003,0,1,F,N,81,F02
20220804000154,S0004,4,0,F,N,49,F03
20220804000154,D0005,3,0,L2,L,34,C03
20220804000154,H0006,0,3,R3,R,25,E08
20220804000154,A0007,3,0,L3,L,46,F10
20220804000154,C0008,3,0,R3,R,107,A05
20220804000154,D0009,5,0,R2,N,225,E01
20220804000154,Z0010,1,0,L2,L,34,B06
20220804000156,M0001,1,0,F,N,8,E08
20220804000156,O0002,1,0,L2,L,66,D03
20220804000156,Z0003,0,1,R3,R,71,F07
20220804000156,S0004,3,0,R1,R,64,F05
20220804000156,D0005,3,0,F,N,49,C06
20220804000156,H0006,0,0,F,N,25,E06
20220804000156,A0007,3,0,F,N,18,F05
20220804000156,C0008,3,0,F,N,122,A02
20220804000156,D0009,4,0,L2,R,250,E10
20220804000156,Z0010,1,0,F,N,39,B01
