Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220807000014,Q0003,3,0,F,N,110,F05
20220807000014,Y0004,2,0,F,N,15,E06
20220807000014,O0005,0,1,F,N,7,F01
20220807000014,U0006,1,0,F,N,1,F10
20220807000014,N0007,1,0,F,N,20,E02
20220807000014,D0008,4,0,R3,L,140,D04
20220807000014,Q0009,0,2,F,N,4,E02
20220807000014,V0010,1,0,F,N,27,A10
20220807000016,I0001,1,0,R3,R,20,D06
20220807000016,O0002,0,1,L3,L,0,F09
20220807000016,Q0003,0,1,R1,R,100,F07
20220807000016,Y0004,5,0,L1,L,40,E03
20220807000016,O0005,2,0,F,N,17,F02
20220807000016,U0006,3,0,F,N,16,F09
20220807000016,N0007,1,0,F,N,7,E10
20220807000016,D0008,3,0,R1,L,160,D03
20220807000016,Q0009,1,0,F,N,9,E02
20220807000016,V0010,3,0,F,N,42,A10
20220807000018,I0001,0,0,R3,R,20,D05
20220807000018,O0002,2,0,L1,L,10,F01
20220807000018,Q0003,0,2,R2,R,10,F09
20220807000018,Y0004,0,1,F,N,2,E06
20220807000018,O0005,5,0,R1,R,42,F05
20220807000018,U0006,2,0,F,N,26,F04
20220807000018,N0007,1,0,F,N,12,E08
20220807000018,D0008,0,2,F,N,150,D05
20220807000018,Q0009,0,2,F,N,0,E03
20220807000018,V0010,1,0,F,N,47,A03
20220807000020,I0001,3,0,F,N,35,D02
20220807000020,O0002,3,0,R1,R,7,F04
20220807000020,Q0003,0,1,L1,L,0,F09
20220807000020,Y0004,3,0,R2,R,17,E02
20220807000020,O0005,0,1,F,N,32,F08
20220807000020,U0006,2,0,R2,R,36,F08
20220807000020,N0007,1,0,L2,L,17,E03
20220807000020,D0008,5,0,R3,N,190,D07
20220807000020,Q0009,3,0,F,N,15,E02
20220807000020,V0010,2,0,L3,L,57,A07
20220807000022,I0001,1,0,L3,L,40,D04
20220807000022,O0002,2,0,L3,L,17,F05
20220807000022,Q0003,0,1,F,N,0,F07
20220807000022,Y0004,0,1,F,N,7,E10
20220807000022,O0005,0,0,F,N,32,F10
20220807000022,U0006,0,1,F,N,26,F03
20220807000022,N0007,1,0,R3,R,22,E06
20220807000022,D0008,1,0,F,R,195,D06
20220807000022,Q0009,0,1,F,N,0,E10
20220807000022,V0010,2,0,F,N,67,A08
20220807000024,I0001,2,0,R2,R,15,D06
20220807000024,O0002,1,0,F,N,22,F07
20220807000024,Q0003,0,0,F,N,0,F05
20220807000024,Y0004,4,0,L2,L,27,E06
20220807000024,O0005,2,0,F,N,42,F07
20220807000024,U0006,3,0,F,N,41,F06
20220807000024,N0007,1,0,F,N,27,E07
20220807000024,D0008,3,0,L1,N,215,D01
20220807000024,Q0009,3,0,F,N,15,E05
20220807000024,V0010,1,0,F,N,72,A08
20220807000026,I0001,1,0,L1,L,20,D06
20220807000026,O0002,0,0,F,N,22,F04
20220807000026,Q0003,1,0,R3,R,1,F02
20220807000026,Y0004,3,0,F,N,42,E08
20220807000026,O0005,1,0,F,N,47,F10
20220807000026,U0006,3,0,F,N,16,F07
20220807000026,N0007,1,0,R3,R,32,E06
20220807000026,D0008,5,0,R1,R,250,D06
20220807000026,Q0009,0,1,F,N,5,E04
20220807000026,V0010,3,0,F,N,87,A02
20220807000028,I0001,0,1,F,N,10,D09
20220807000028,O0002,0,1,F,N,12,F06
20220807000028,Q0003,0,1,F,N,0,F05
20220807000028,Y0004,3,0,R2,R,57,E04
20220807000028,O0005,2,0,R3,R,57,F10
20220807000028,U0006,0,0,F,N,16,F10
20220807000028,N0007,3,0,F,N,47,E06
20220807000028,D0008,5,0,R2,L,250,D07
20220807000028,Q0009,3,0,R2,R,20,E10
20220807000028,V0010,3,0,F,N,102,A07
20220807000030,I0001,1,0,L1,L,15,D03
20220807000030,O0002,0,2,F,N,0,F08
20220807000030,Q0003,4,0,F,N,20,F08
20220807000030,Y0004,1,0,F,N,62,E06
20220807000030,O0005,1,0,F,N,62,F03
20220807000030,U0006,1,0,F,N,21,F08
20220807000030,N0007,4,0,L2,L,67,E04
20220807000030,D0008,4,0,L1,L,75,D03
20220807000030,Q0009,1,0,F,N,25,E02
20220807000030,V0010,0,0,F,N,102,A03
20220807000032,I0001,0,0,F,N,15,D10
20220807000032,O0002,1,0,F,N,1,F07
20220807000032,Q0003,3,0,F,N,35,F06
20220807000032,Y0004,3,0,F,N,77,E09
20220807000032,O0005,2,0,F,N,72,F04
20220807000032,U0006,4,0,R2,R,41,F06
20220807000032,N0007,0,1,F,N,57,E04
20220807000032,D0008,3,0,R3,N,95,D08
20220807000032,Q0009,0,2,F,N,5,E07
20220807000032,V0010,1,0,F,N,107,A02
20220807000034,I0001,1,0,F,N,20,D02
20220807000034,O0002,1,0,F,N,6,F01
20220807000034,Q0003,1,0,F,N,40,F07
20220807000034,Y0004,0,0,L2,L,77,E05
20220807000034,O0005,3,0,F,N,87,F06
20220807000034,U0006,1,0,F,N,46,F06
20220807000034,N0007,0,1,F,N,47,E09
20220807000034,D0008,3,0,R2,N,115,D08
20220807000034,Q0009,1,0,R3,R,10,E02
20220807000034,V0010,3,0,F,N,122,A05
20220807000036,I0001,0,2,R2,R,0,D06
20220807000036,O0002,1,0,R2,R,11,F06
20220807000036,Q0003,3,0,F,N,55,F08
20220807000036,Y0004,3,0,F,N,92,E04
20220807000036,O0005,0,1,R2,R,77,F07
20220807000036,U0006,1,0,L3,L,51,F03
20220807000036,N0007,1,0,L2,L,52,E02
20220807000036,D0008,2,0,R3,N,125,D06
20220807000036,Q0009,3,0,F,N,25,E10
20220807000036,V0010,1,0,F,N,127,A02
20220807000038,I0001,3,0,F,N,4,D02
20220807000038,O0002,1,0,F,N,16,F07
20220807000038,Q0003,0,1,L3,L,45,F07
20220807000038,Y0004,3,0,F,N,107,E09
20220807000038,O0005,1,0,R2,R,82,F09
20220807000038,U0006,2,0,L2,L,61,F08
20220807000038,N0007,2,0,F,N,62,E01
20220807000038,D0008,5,0,R2,N,165,D09
20220807000038,Q0009,3,0,F,N,40,E09
20220807000038,V0010,1,0,F,N,132,A09
20220807000040,I0001,3,0,F,N,19,D05
20220807000040,O0002,0,0,F,N,16,F01
20220807000040,Q0003,0,1,F,N,35,F03
20220807000040,Y0004,1,0,F,N,112,E08
20220807000040,O0005,2,0,R2,R,92,F02
20220807000040,U0006,0,0,R1,R,61,F01
20220807000040,N0007,3,0,R2,R,77,E01
20220807000040,D0008,5,0,R3,L,205,D10
20220807000040,Q0009,3,0,F,N,55,E07
20220807000040,V0010,3,0,F,N,147,A02
20220807000042,I0001,3,0,F,N,34,D08
20220807000042,O0002,0,2,F,N,0,F10
20220807000042,Q0003,1,0,L2,L,40,F10
20220807000042,Y0004,0,1,R2,R,102,E10
20220807000042,O0005,0,3,F,N,62,F05
20220807000042,U0006,1,0,F,N,66,F10
20220807000042,N0007,0,0,R1,R,77,E01
20220807000042,D0008,1,0,F,R,210,D02
20220807000042,Q0009,0,1,F,N,45,E01
20220807000042,V0010,3,0,R3,R,162,A03
20220807000044,I0001,1,0,R1,R,11,D04
20220807000044,O0002,1,0,F,N,5,F10
20220807000044,Q0003,4,0,R1,R,60,F07
20220807000044,Y0004,1,0,F,N,107,E09
20220807000044,O0005,3,0,L1,L,77,F03
20220807000044,U0006,1,0,F,N,71,F04
20220807000044,N0007,4,0,F,N,97,E07
20220807000044,D0008,3,0,R2,N,230,D06
20220807000044,Q0009,0,2,F,N,25,E04
20220807000044,V0010,3,0,F,N,177,A08
20220807000046,I0001,3,0,R2,R,26,D03
20220807000046,O0002,0,0,F,N,5,F03
20220807000046,Q0003,3,0,F,N,75,F10
20220807000046,Y0004,5,0,F,N,132,E06
20220807000046,O0005,0,1,R2,R,13,F10
20220807000046,U0006,3,0,R3,R,86,F04
20220807000046,N0007,0,3,F,N,67,E06
20220807000046,D0008,2,0,F,R,72,D07
20220807000046,Q0009,0,0,L3,L,25,E03
20220807000046,V0010,3,0,F,N,192,A06
20220807000048,I0001,3,0,F,N,41,D01
20220807000048,O0002,3,0,F,N,20,F08
20220807000048,Q0003,1,0,F,N,80,F10
20220807000048,Y0004,0,0,F,N,132,E06
20220807000048,O0005,3,0,F,N,28,F08
20220807000048,U0006,0,1,L3,L,76,F03
20220807000048,N0007,1,0,F,N,72,E06
20220807000048,D0008,2,0,F,R,82,D01
20220807000048,Q0009,2,0,F,N,10,E06
20220807000048,V0010,2,0,F,N,202,A10
20220807000050,I0001,3,0,L1,L,16,D02
20220807000050,O0002,2,0,F,N,30,F04
20220807000050,Q0003,1,0,F,N,85,F02
20220807000050,Y0004,3,0,F,N,147,E01
20220807000050,O0005,4,0,F,N,48,F09
20220807000050,U0006,4,0,F,N,96,F01
20220807000050,N0007,1,0,F,N,77,E03
20220807000050,D0008,4,0,R2,R,112,D07
20220807000050,Q0009,1,0,F,N,15,E03
20220807000050,V0010,1,0,R1,R,207,A08
20220807000052,I0001,1,0,F,N,21,D08
20220807000052,O0002,0,3,F,N,0,F09
20220807000052,Q0003,0,3,F,N,55,F03
20220807000052,Y0004,0,0,R1,R,147,E07
20220807000052,O0005,3,0,F,N,63,F02
20220807000052,U0006,1,0,R2,R,101,F04
20220807000052,N0007,1,0,L1,L,24,E03
20220807000052,D0008,0,2,R2,N,102,D10
20220807000052,Q0009,2,0,F,N,25,E03
20220807000052,V0010,0,1,L2,L,197,A06
20220807000054,I0001,1,0,R3,R,7,D04
20220807000054,O0002,0,0,F,N,0,F09
20220807000054,Q0003,5,0,F,N,24,F01
20220807000054,Y0004,0,0,R3,R,44,E03
20220807000054,O0005,1,0,R3,R,20,F03
20220807000054,U0006,1,0,F,N,106,F05
20220807000054,N0007,0,1,F,N,14,E04
20220807000054,D0008,1,0,R2,N,107,D08
20220807000054,Q0009,0,0,F,N,25,E07
20220807000054,V0010,3,0,R1,R,212,A06
20220807000056,I0001,3,0,F,N,22,D02
20220807000056,O0002,0,2,F,N,0,F06
20220807000056,Q0003,0,2,F,N,4,F06
20220807000056,Y0004,3,0,F,N,59,E02
20220807000056,O0005,3,0,F,N,10,F03
20220807000056,U0006,1,0,F,N,111,F09
20220807000056,N0007,0,2,F,N,0,E03
20220807000056,D0008,3,0,R1,R,127,D04
20220807000056,Q0009,1,0,F,N,30,E08
20220807000056,V0010,0,2,L2,L,192,A09
20220807000058,I0001,1,0,F,N,27,D10
20220807000058,O0002,0,0,R1,R,0,F02
20220807000058,Q0003,1,0,R2,R,9,F04
20220807000058,Y0004,4,0,F,N,23,E08
20220807000058,O0005,3,0,F,N,25,F01
20220807000058,U0006,0,2,F,N,91,F02
20220807000058,N0007,4,0,F,N,20,E07
20220807000058,D0008,0,2,F,N,117,D05
20220807000058,Q0009,0,1,F,N,20,E04
20220807000058,V0010,2,0,F,N,202,A08
20220807000100,I0001,2,0,F,N,37,D10
20220807000100,O0002,1,0,F,N,5,F03
20220807000100,Q0003,3,0,F,N,24,F10
20220807000100,Y0004,0,0,F,N,6,E09
20220807000100,O0005,0,2,F,N,0,F06
20220807000100,U0006,1,0,F,N,96,F03
20220807000100,N0007,1,0,F,N,25,E02
20220807000100,D0008,4,0,L2,L,147,D04
20220807000100,Q0009,1,0,F,N,25,E04
20220807000100,V0010,0,0,F,N,202,A05
20220807000102,I0001,3,0,F,N,52,D08
20220807000102,O0002,3,0,F,N,20,F09
20220807000102,Q0003,3,0,F,N,39,F09
20220807000102,Y0004,1,0,F,N,11,E05
20220807000102,O0005,3,0,R1,R,15,F03
20220807000102,U0006,0,0,F,N,96,F03
20220807000102,N0007,1,0,F,N,30,E07
20220807000102,D0008,3,0,R1,N,167,D03
20220807000102,Q0009,3,0,F,N,40,E09
20220807000102,V0010,1,0,F,N,62,A01
20220807000104,I0001,0,1,F,N,42,D02
20220807000104,O0002,0,2,F,N,0,F09
20220807000104,Q0003,3,0,F,N,54,F05
20220807000104,Y0004,0,2,R2,R,0,E04
20220807000104,O0005,1,0,F,N,20,F05
20220807000104,U0006,1,0,R1,R,101,F10
20220807000104,N0007,0,1,F,N,20,E10
20220807000104,D0008,5,0,L2,N,207,D08
20220807000104,Q0009,0,0,L3,L,40,E05
20220807000104,V0010,0,1,F,N,52,A05
20220807000106,I0001,5,0,L3,L,67,D07
20220807000106,O0002,0,1,F,N,0,F04
20220807000106,Q0003,0,0,F,N,16,F09
20220807000106,Y0004,1,0,F,N,5,E07
20220807000106,O0005,2,0,F,N,30,F06
20220807000106,U0006,1,0,F,N,106,F10
20220807000106,N0007,0,0,F,N,20,E01
20220807000106,D0008,3,0,R3,R,227,D02
20220807000106,Q0009,3,0,R1,R,55,E01
20220807000106,V0010,1,0,F,N,57,A09
20220807000108,I0001,0,1,F,N,57,D05
20220807000108,O0002,3,0,F,N,15,F08
20220807000108,Q0003,0,2,R2,R,0,F09
20220807000108,Y0004,2,0,F,N,15,E03
20220807000108,O0005,0,1,F,N,20,F04
20220807000108,U0006,1,0,F,N,111,F05
20220807000108,N0007,0,1,F,N,10,E02
20220807000108,D0008,2,0,F,N,237,D07
20220807000108,Q0009,4,0,F,N,75,E01
20220807000108,V0010,1,0,L2,L,62,A05
20220807000110,I0001,1,0,R3,R,62,D03
20220807000110,O0002,5,0,R2,R,40,F07
20220807000110,Q0003,1,0,F,N,5,F07
20220807000110,Y0004,5,0,R1,R,40,E04
20220807000110,O0005,1,0,F,N,25,F07
20220807000110,U0006,2,0,F,N,36,F10
20220807000110,N0007,2,0,F,N,20,E04
20220807000110,D0008,4,0,R1,L,250,D04
20220807000110,Q0009,4,0,F,N,95,E09
20220807000110,V0010,0,2,F,N,42,A10
20220807000112,I0001,5,0,R2,R,87,D08
20220807000112,O0002,0,1,F,N,30,F08
20220807000112,Q0003,2,0,F,N,15,F07
20220807000112,Y0004,3,0,F,N,55,E08
20220807000112,O0005,3,0,F,N,40,F02
20220807000112,U0006,1,0,F,N,41,F10
20220807000112,N0007,2,0,F,N,30,E04
20220807000112,D0008,3,0,L3,N,250,D09
20220807000112,Q0009,2,0,F,N,105,E02
20220807000112,V0010,0,0,F,N,42,A06
20220807000114,I0001,1,0,L2,L,92,D08
20220807000114,O0002,0,0,L3,L,30,F03
20220807000114,Q0003,0,1,L2,L,5,F08
20220807000114,Y0004,3,0,F,N,70,E02
20220807000114,O0005,1,0,F,N,45,F05
20220807000114,U0006,3,0,F,N,16,F09
20220807000114,N0007,2,0,F,N,40,E09
20220807000114,D0008,3,0,L2,L,250,D09
20220807000114,Q0009,1,0,L2,L,110,E03
20220807000114,V0010,4,0,F,N,62,A10
20220807000116,I0001,1,0,F,N,97,D02
20220807000116,O0002,2,0,F,N,40,F01
20220807000116,Q0003,1,0,F,N,10,F06
20220807000116,Y0004,0,1,F,N,60,E02
20220807000116,O0005,0,0,F,N,45,F09
20220807000116,U0006,4,0,F,N,36,F02
20220807000116,N0007,1,0,F,N,45,E06
20220807000116,D0008,5,0,L2,N,250,D06
20220807000116,Q0009,0,2,F,N,90,E04
20220807000116,V0010,0,2,R1,R,42,A09
20220807000118,I0001,1,0,F,N,102,D02
20220807000118,O0002,3,0,R2,R,55,F03
20220807000118,Q0003,0,1,F,N,0,F02
20220807000118,Y0004,3,0,F,N,75,E05
20220807000118,O0005,0,1,F,N,35,F08
20220807000118,U0006,3,0,F,N,51,F04
20220807000118,N0007,5,0,R3,R,70,E07
20220807000118,D0008,3,0,F,L,250,D03
20220807000118,Q0009,1,0,L2,L,95,E09
20220807000118,V0010,0,1,R1,R,32,A09
20220807000120,I0001,2,0,F,N,112,D02
20220807000120,O0002,0,0,F,N,55,F08
20220807000120,Q0003,4,0,F,N,20,F05
20220807000120,Y0004,1,0,R1,R,80,E06
20220807000120,O0005,1,0,F,N,40,F10
20220807000120,U0006,0,2,F,N,31,F07
20220807000120,N0007,1,0,L1,L,75,E03
20220807000120,D0008,3,0,R1,N,250,D07
20220807000120,Q0009,3,0,F,N,110,E04
20220807000120,V0010,1,0,R3,R,37,A10
20220807000122,I0001,1,0,F,N,117,D01
20220807000122,O0002,1,0,F,N,60,F02
20220807000122,Q0003,5,0,F,N,45,F01
20220807000122,Y0004,3,0,F,N,95,E05
20220807000122,O0005,4,0,F,N,60,F02
20220807000122,U0006,0,1,F,N,21,F10
20220807000122,N0007,0,1,L2,L,65,E08
20220807000122,D0008,5,0,R1,R,250,D05
20220807000122,Q0009,1,0,F,N,115,E02
20220807000122,V0010,0,0,F,N,37,A07
20220807000124,I0001,2,0,R2,R,127,D05
20220807000124,O0002,3,0,F,N,75,F03
20220807000124,Q0003,3,0,F,N,60,F06
20220807000124,Y0004,3,0,F,N,110,E05
20220807000124,O0005,3,0,F,N,22,F09
20220807000124,U0006,1,0,F,N,26,F08
20220807000124,N0007,1,0,F,N,21,E06
20220807000124,D0008,3,0,R3,R,250,D07
20220807000124,Q0009,2,0,F,N,125,E05
20220807000124,V0010,4,0,F,N,57,A01
20220807000126,I0001,0,0,F,N,127,D08
20220807000126,O0002,1,0,F,N,80,F07
20220807000126,Q0003,1,0,F,N,65,F02
20220807000126,Y0004,0,2,F,N,90,E09
20220807000126,O0005,0,1,F,N,12,F10
20220807000126,U0006,0,2,L1,L,6,F04
20220807000126,N0007,0,3,L2,L,0,E06
20220807000126,D0008,0,2,L3,N,240,D08
20220807000126,Q0009,1,0,F,N,130,E01
20220807000126,V0010,1,0,F,N,62,A10
20220807000128,I0001,1,0,F,N,132,D06
20220807000128,O0002,1,0,F,N,85,F10
20220807000128,Q0003,1,0,F,N,70,F05
20220807000128,Y0004,0,1,L3,L,80,E03
20220807000128,O0005,0,1,R1,R,2,F01
20220807000128,U0006,3,0,F,N,6,F02
20220807000128,N0007,0,1,F,N,0,E03
20220807000128,D0008,4,0,R2,L,250,D05
20220807000128,Q0009,3,0,F,N,145,E10
20220807000128,V0010,3,0,F,N,77,A07
20220807000130,I0001,0,0,L1,L,132,D01
20220807000130,O0002,3,0,L3,L,100,F09
20220807000130,Q0003,2,0,F,N,80,F10
20220807000130,Y0004,1,0,F,N,25,E07
20220807000130,O0005,0,2,L3,L,0,F03
20220807000130,U0006,3,0,L3,L,21,F04
20220807000130,N0007,4,0,F,N,20,E09
20220807000130,D0008,5,0,F,R,250,D10
20220807000130,Q0009,1,0,F,N,150,E10
20220807000130,V0010,3,0,F,N,92,A07
20220807000132,I0001,1,0,R2,R,41,D07
20220807000132,O0002,1,0,F,N,31,F02
20220807000132,Q0003,1,0,F,N,25,F01
20220807000132,Y0004,0,1,F,N,15,E01
20220807000132,O0005,2,0,F,N,10,F03
20220807000132,U0006,1,0,F,N,7,F01
20220807000132,N0007,0,1,F,N,10,E08
20220807000132,D0008,3,0,F,R,250,D04
20220807000132,Q0009,2,0,L1,L,160,E07
20220807000132,V0010,0,1,F,N,82,A07
20220807000134,I0001,1,0,F,N,46,D10
20220807000134,O0002,3,0,F,N,46,F04
20220807000134,Q0003,3,0,F,N,40,F06
20220807000134,Y0004,1,0,F,N,20,E09
20220807000134,O0005,0,1,F,N,0,F02
20220807000134,U0006,0,0,L2,L,2,F04
20220807000134,N0007,2,0,F,N,20,E01
20220807000134,D0008,2,0,L1,N,250,D04
20220807000134,Q0009,2,0,R2,R,170,E04
20220807000134,V0010,0,0,R2,R,82,A06
20220807000136,I0001,3,0,F,N,61,D07
20220807000136,O0002,0,0,L1,L,46,F08
20220807000136,Q0003,3,0,F,N,55,F04
20220807000136,Y0004,1,0,F,N,25,E05
20220807000136,O0005,5,0,F,N,25,F10
20220807000136,U0006,3,0,F,N,17,F04
20220807000136,N0007,2,0,R3,R,30,E08
20220807000136,D0008,4,0,L2,R,250,D04
20220807000136,Q0009,3,0,F,N,185,E09
20220807000136,V0010,1,0,R2,R,87,A09
20220807000138,I0001,5,0,R3,R,86,D05
20220807000138,O0002,0,1,L2,L,36,F08
20220807000138,Q0003,2,0,F,N,65,F10
20220807000138,Y0004,2,0,F,N,35,E04
20220807000138,O0005,1,0,F,N,30,F04
20220807000138,U0006,0,1,L1,L,7,F05
20220807000138,N0007,3,0,F,N,45,E04
20220807000138,D0008,4,0,L1,R,250,D05
20220807000138,Q0009,2,0,L1,L,195,E03
20220807000138,V0010,0,0,F,N,87,A04
20220807000140,I0001,4,0,F,N,106,D08
20220807000140,O0002,0,1,F,N,26,F08
20220807000140,Q0003,0,1,F,N,55,F06
20220807000140,Y0004,0,0,F,N,35,E10
20220807000140,O0005,0,2,F,N,10,F05
20220807000140,U0006,1,0,R3,R,12,F04
20220807000140,N0007,1,0,F,N,50,E03
20220807000140,D0008,4,0,L1,N,250,D04
20220807000140,Q0009,0,0,L3,L,195,E08
20220807000140,V0010,3,0,F,N,102,A07
20220807000142,I0001,3,0,R2,R,121,D05
20220807000142,O0002,3,0,F,N,41,F05
20220807000142,Q0003,3,0,F,N,21,F03
20220807000142,Y0004,3,0,F,N,50,E06
20220807000142,O0005,0,1,F,N,0,F10
20220807000142,U0006,5,0,F,N,37,F01
20220807000142,N0007,1,0,L3,L,55,E04
20220807000142,D0008,3,0,L1,N,250,D01
20220807000142,Q0009,1,0,R3,R,200,E09
20220807000142,V0010,0,0,F,N,102,A05
20220807000144,I0001,4,0,F,N,42,D10
20220807000144,O0002,3,0,L1,L,56,F06
20220807000144,Q0003,2,0,L3,L,31,F09
20220807000144,Y0004,0,1,R3,R,40,E04
20220807000144,O0005,0,2,L1,L,0,F02
20220807000144,U0006,0,1,F,N,27,F08
20220807000144,N0007,0,0,R2,R,55,E01
20220807000144,D0008,0,3,F,N,230,D08
20220807000144,Q0009,1,0,R1,R,205,E09
20220807000144,V0010,3,0,F,N,117,A06
20220807000146,I0001,0,3,L2,L,12,D08
20220807000146,O0002,0,1,F,N,46,F03
20220807000146,Q0003,3,0,L2,L,46,F02
20220807000146,Y0004,0,1,F,N,30,E01
20220807000146,O0005,0,1,F,N,0,F01
20220807000146,U0006,4,0,F,N,47,F07
20220807000146,N0007,3,0,L3,L,70,E09
20220807000146,D0008,4,0,L2,N,250,D04
20220807000146,Q0009,1,0,F,N,210,E04
20220807000146,V0010,3,0,R3,R,132,A09
20220807000148,I0001,0,1,F,N,2,D05
20220807000148,O0002,0,2,F,N,26,F09
20220807000148,Q0003,4,0,F,N,66,F09
20220807000148,Y0004,3,0,F,N,45,E06
20220807000148,O0005,1,0,F,N,5,F08
20220807000148,U0006,2,0,F,N,57,F05
20220807000148,N0007,0,1,L1,L,60,E04
20220807000148,D0008,5,0,R3,L,250,D07
20220807000148,Q0009,0,3,F,N,180,E02
20220807000148,V0010,5,0,R3,R,47,A04
20220807000150,I0001,1,0,R3,R,7,D09
20220807000150,O0002,1,0,F,N,31,F02
20220807000150,Q0003,1,0,R3,R,71,F01
20220807000150,Y0004,0,0,F,N,45,E01
20220807000150,O0005,1,0,F,N,10,F01
20220807000150,U0006,1,0,L2,L,62,F04
20220807000150,N0007,3,0,F,N,75,E03
20220807000150,D0008,5,0,R3,N,250,D06
20220807000150,Q0009,3,0,F,N,195,E04
20220807000150,V0010,2,0,L1,L,57,A09
20220807000152,I0001,3,0,F,N,22,D03
20220807000152,O0002,3,0,F,N,13,F03
20220807000152,Q0003,1,0,F,N,22,F01
20220807000152,Y0004,3,0,R2,R,60,E06
20220807000152,O0005,0,1,R1,R,0,F08
20220807000152,U0006,1,0,R2,R,67,F01
20220807000152,N0007,0,3,F,N,45,E04
20220807000152,D0008,5,0,L3,N,250,D09
20220807000152,Q0009,4,0,F,N,215,E08
20220807000152,V0010,3,0,R1,R,72,A10
20220807000154,I0001,2,0,F,N,32,D07
20220807000154,O0002,1,0,L2,L,18,F07
20220807000154,Q0003,1,0,F,N,8,F07
20220807000154,Y0004,3,0,F,N,75,E03
20220807000154,O0005,3,0,F,N,15,F08
20220807000154,U0006,1,0,F,N,72,F05
20220807000154,N0007,0,2,F,N,25,E09
20220807000154,D0008,4,0,L3,R,250,D02
20220807000154,Q0009,1,0,F,N,220,E06
20220807000154,V0010,0,1,L3,L,62,A07
20220807000156,I0001,0,1,F,N,22,D03
20220807000156,O0002,0,2,F,N,0,F05
20220807000156,Q0003,5,0,L1,L,33,F07
20220807000156,Y0004,0,1,F,N,65,E02
20220807000156,O0005,0,0,F,N,15,F09
20220807000156,U0006,3,0,L2,L,87,F09
20220807000156,N0007,3,0,F,N,40,E09
