Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220802000014,G0009,3,0,L3,L,30,A08
20220802000014,X0010,2,0,R3,N,120,E08
20220802000016,X0001,1,0,L3,L,30,F09
20220802000016,Y0002,1,0,R2,R,40,B02
20220802000016,I0003,0,0,F,N,20,F08
20220802000016,L0004,5,0,L1,L,70,E05
20220802000016,Q0005,0,0,L3,L,26,A06
20220802000016,O0006,1,0,F,N,36,C05
20220802000016,T0007,1,0,F,N,65,B05
20220802000016,L0008,0,1,L3,L,0,F03
20220802000016,G0009,1,0,F,N,35,A05
20220802000016,X0010,3,0,F,N,140,E01
20220802000018,X0001,0,1,F,N,20,F03
20220802000018,Y0002,3,0,F,N,55,B07
20220802000018,I0003,1,0,F,N,25,F10
20220802000018,L0004,3,0,R1,R,85,E10
20220802000018,Q0005,3,0,F,N,41,A07
20220802000018,O0006,3,0,F,N,51,C04
20220802000018,T0007,3,0,L3,L,80,B07
20220802000018,L0008,4,0,F,N,20,F07
20220802000018,G0009,4,0,F,N,55,A08
20220802000018,X0010,4,0,F,N,170,E02
20220802000020,X0001,1,0,F,N,25,F04
20220802000020,Y0002,0,1,L3,L,6,B06
20220802000020,I0003,4,0,F,N,45,F01
20220802000020,L0004,0,1,F,N,75,E06
20220802000020,Q0005,0,0,F,N,41,A04
20220802000020,O0006,3,0,F,N,66,C02
20220802000020,T0007,1,0,F,N,85,B09
20220802000020,L0008,2,0,F,N,30,F05
20220802000020,G0009,1,0,F,N,60,A09
20220802000020,X0010,0,2,F,L,160,E05
20220802000022,X0001,3,0,F,N,40,F06
20220802000022,Y0002,1,0,F,N,11,B02
20220802000022,I0003,1,0,F,N,50,F09
20220802000022,L0004,1,0,F,N,80,E03
20220802000022,Q0005,3,0,F,N,56,A01
20220802000022,O0006,3,0,R3,R,81,C07
20220802000022,T0007,0,1,F,N,75,B05
20220802000022,L0008,4,0,F,N,50,F08
20220802000022,G0009,2,0,F,N,70,A10
20220802000022,X0010,5,0,R2,N,200,E09
20220802000024,X0001,1,0,R2,R,45,F02
20220802000024,Y0002,0,1,L1,L,1,B01
20220802000024,I0003,0,1,F,N,40,F04
20220802000024,L0004,3,0,F,N,95,E05
20220802000024,Q0005,3,0,F,N,71,A02
20220802000024,O0006,1,0,R1,R,86,C05
20220802000024,T0007,3,0,F,N,90,B01
20220802000024,L0008,1,0,F,N,55,F10
20220802000024,G0009,0,0,R3,R,70,A05
20220802000024,X0010,3,0,R1,L,220,E08
20220802000026,X0001,1,0,R1,R,15,F07
20220802000026,Y0002,1,0,F,N,6,B09
20220802000026,I0003,1,0,R2,R,45,F06
20220802000026,L0004,0,3,F,N,65,E07
20220802000026,Q0005,1,0,F,N,76,A10
20220802000026,O0006,1,0,L1,L,91,C05
20220802000026,T0007,0,3,F,N,60,B05
20220802000026,L0008,5,0,F,N,80,F02
20220802000026,G0009,0,1,L1,L,60,A08
20220802000026,X0010,2,0,F,R,230,E06
20220802000028,X0001,1,0,R3,R,20,F03
20220802000028,Y0002,5,0,F,N,31,B08
20220802000028,I0003,3,0,R2,R,60,F07
20220802000028,L0004,0,1,R2,R,9,E03
20220802000028,Q0005,1,0,F,N,81,A10
20220802000028,O0006,3,0,F,N,106,C04
20220802000028,T0007,1,0,F,N,65,B07
20220802000028,L0008,1,0,F,N,85,F06
20220802000028,G0009,5,0,F,N,85,A08
20220802000028,X0010,5,0,R1,L,250,E07
20220802000030,X0001,0,1,F,N,10,F07
20220802000030,Y0002,2,0,F,N,41,B03
20220802000030,I0003,2,0,F,N,70,F04
20220802000030,L0004,0,1,L3,L,0,E04
20220802000030,Q0005,0,1,F,N,71,A02
20220802000030,O0006,4,0,F,N,126,C07
20220802000030,T0007,2,0,L1,L,75,B05
20220802000030,L0008,1,0,F,N,90,F02
20220802000030,G0009,0,1,F,N,75,A08
20220802000030,X0010,3,0,R1,N,75,E08
20220802000032,X0001,0,0,L2,L,10,F01
20220802000032,Y0002,0,1,F,N,31,B10
20220802000032,I0003,0,0,F,N,70,F09
20220802000032,L0004,1,0,F,N,5,E08
20220802000032,Q0005,2,0,F,N,24,A06
20220802000032,O0006,3,0,F,N,141,C05
20220802000032,T0007,3,0,R2,R,27,B03
20220802000032,L0008,3,0,L2,L,105,F09
20220802000032,G0009,1,0,L2,L,80,A07
20220802000032,X0010,2,0,F,N,25,E05
20220802000034,X0001,1,0,L1,L,15,F01
20220802000034,Y0002,3,0,L3,L,13,B03
20220802000034,I0003,4,0,F,N,90,F01
20220802000034,L0004,2,0,F,N,15,E01
20220802000034,Q0005,0,1,F,N,14,A10
20220802000034,O0006,1,0,F,N,146,C01
20220802000034,T0007,1,0,F,N,32,B01
20220802000034,L0008,2,0,F,N,115,F04
20220802000034,G0009,3,0,R1,R,95,A06
20220802000034,X0010,5,0,L3,N,65,E01
20220802000036,X0001,1,0,R1,R,20,F08
20220802000036,Y0002,0,1,F,N,0,B10
20220802000036,I0003,3,0,F,N,105,F02
20220802000036,L0004,4,0,F,N,35,E02
20220802000036,Q0005,3,0,L1,L,29,A09
20220802000036,O0006,0,1,R2,R,136,C01
20220802000036,T0007,1,0,F,N,37,B05
20220802000036,L0008,0,3,L3,L,85,F07
20220802000036,G0009,2,0,F,N,105,A08
20220802000036,X0010,3,0,F,R,85,E02
20220802000038,X0001,0,1,F,N,0,F03
20220802000038,Y0002,3,0,R3,R,15,B09
20220802000038,I0003,3,0,F,N,120,F09
20220802000038,L0004,0,1,F,N,25,E05
20220802000038,Q0005,3,0,F,N,44,A04
20220802000038,O0006,0,1,R3,R,126,C05
20220802000038,T0007,1,0,F,N,42,B01
20220802000038,L0008,1,0,F,N,90,F03
20220802000038,G0009,1,0,F,N,110,A02
20220802000038,X0010,3,0,F,R,105,E06
20220802000040,X0001,3,0,F,N,15,F04
20220802000040,Y0002,2,0,R1,R,25,B04
20220802000040,I0003,0,2,F,N,16,F01
20220802000040,L0004,0,0,R1,R,7,E07
20220802000040,Q0005,0,1,F,N,34,A01
20220802000040,O0006,0,1,R2,R,116,C04
20220802000040,T0007,1,0,F,N,47,B04
20220802000040,L0008,3,0,R1,R,105,F01
20220802000040,G0009,1,0,F,N,115,A09
20220802000040,X0010,4,0,F,L,135,E10
20220802000042,X0001,0,2,L2,L,0,F04
20220802000042,Y0002,0,2,R3,R,5,B08
20220802000042,I0003,0,2,F,N,0,F01
20220802000042,L0004,0,0,L3,L,7,E08
20220802000042,Q0005,1,0,F,N,39,A03
20220802000042,O0006,1,0,F,N,121,C06
20220802000042,T0007,1,0,F,N,52,B02
20220802000042,L0008,0,1,F,N,95,F08
20220802000042,G0009,3,0,F,N,130,A07
20220802000042,X0010,4,0,F,N,165,E09
20220802000044,X0001,0,1,F,N,0,F10
20220802000044,Y0002,3,0,F,N,20,B09
20220802000044,I0003,1,0,R1,R,1,F02
20220802000044,L0004,1,0,F,N,12,E09
20220802000044,Q0005,2,0,F,N,49,A08
20220802000044,O0006,2,0,F,N,131,C10
20220802000044,T0007,2,0,F,N,62,B03
20220802000044,L0008,0,3,F,N,65,F02
20220802000044,G0009,0,1,F,N,120,A04
20220802000044,X0010,1,0,F,N,170,E08
20220802000046,X0001,3,0,F,N,15,F07
20220802000046,Y0002,0,2,F,N,0,B05
20220802000046,I0003,3,0,F,N,16,F01
20220802000046,L0004,5,0,L2,L,37,E03
20220802000046,Q0005,0,2,R2,R,29,A10
20220802000046,O0006,5,0,F,N,156,C07
20220802000046,T0007,5,0,F,N,87,B06
20220802000046,L0008,1,0,F,N,70,F08
20220802000046,G0009,3,0,F,N,135,A04
20220802000046,X0010,4,0,F,R,200,E05
20220802000048,X0001,0,1,F,N,5,F01
20220802000048,Y0002,1,0,F,N,5,B08
20220802000048,I0003,1,0,L1,L,21,F09
20220802000048,L0004,0,1,F,N,27,E05
20220802000048,Q0005,0,1,R2,R,19,A07
20220802000048,O0006,0,0,F,N,156,C10
20220802000048,T0007,1,0,F,N,92,B01
20220802000048,L0008,1,0,F,N,75,F09
20220802000048,G0009,3,0,F,N,150,A08
20220802000048,X0010,3,0,R3,N,220,E05
20220802000050,X0001,3,0,F,N,20,F05
20220802000050,Y0002,1,0,L1,L,10,B08
20220802000050,I0003,0,1,F,N,0,F01
20220802000050,L0004,3,0,L1,L,42,E02
20220802000050,Q0005,1,0,F,N,24,A06
20220802000050,O0006,1,0,F,N,161,C08
20220802000050,T0007,0,1,F,N,82,B05
20220802000050,L0008,0,0,F,N,75,F08
20220802000050,G0009,3,0,F,N,165,A06
20220802000050,X0010,5,0,F,N,250,E08
20220802000052,X0001,0,1,F,N,10,F10
20220802000052,Y0002,0,1,F,N,0,B02
20220802000052,I0003,1,0,F,N,5,F07
20220802000052,L0004,0,0,F,N,42,E09
20220802000052,Q0005,1,0,F,N,29,A01
20220802000052,O0006,0,1,F,N,151,C03
20220802000052,T0007,3,0,L2,L,97,B04
20220802000052,L0008,3,0,R3,R,90,F04
20220802000052,G0009,0,2,L1,L,145,A09
20220802000052,X0010,5,0,L2,N,75,E10
20220802000054,X0001,3,0,F,N,25,F08
20220802000054,Y0002,0,1,F,N,0,B03
20220802000054,I0003,0,2,L1,L,0,F04
20220802000054,L0004,1,0,R1,R,47,E02
20220802000054,Q0005,0,0,F,N,29,A02
20220802000054,O0006,1,0,F,N,156,C10
20220802000054,T0007,1,0,F,N,102,B05
20220802000054,L0008,0,0,R2,R,90,F04
20220802000054,G0009,1,0,F,N,150,A07
20220802000054,X0010,5,0,F,R,115,E02
20220802000056,X0001,1,0,F,N,9,F05
20220802000056,Y0002,3,0,L2,L,4,B07
20220802000056,I0003,1,0,F,N,5,F07
20220802000056,L0004,1,0,R1,R,52,E03
20220802000056,Q0005,0,1,F,N,19,A10
20220802000056,O0006,0,2,F,N,136,C02
20220802000056,T0007,1,0,F,N,107,B05
20220802000056,L0008,1,0,F,N,95,F01
20220802000056,G0009,3,0,F,N,165,A07
20220802000056,X0010,0,0,L1,L,115,E06
20220802000058,X0001,3,0,F,N,24,F09
20220802000058,Y0002,0,0,F,N,4,B07
20220802000058,I0003,1,0,F,N,10,F07
20220802000058,L0004,1,0,F,N,57,E05
20220802000058,Q0005,0,2,F,N,0,A08
20220802000058,O0006,1,0,F,N,141,C08
20220802000058,T0007,0,1,F,N,97,B04
20220802000058,L0008,3,0,F,N,110,F07
20220802000058,G0009,5,0,F,N,190,A02
20220802000058,X0010,3,0,R3,N,135,E10
20220802000100,X0001,2,0,F,N,34,F04
20220802000100,Y0002,0,1,F,N,0,B03
20220802000100,I0003,3,0,F,N,25,F07
20220802000100,L0004,0,1,R3,R,47,E01
20220802000100,Q0005,0,0,F,N,0,A05
20220802000100,O0006,0,2,F,N,121,C03
20220802000100,T0007,3,0,F,N,112,B08
20220802000100,L0008,2,0,F,N,36,F07
20220802000100,G0009,3,0,F,N,205,A10
20220802000100,X0010,0,2,F,N,125,E01
20220802000102,X0001,0,2,L1,L,14,F09
20220802000102,Y0002,3,0,F,N,4,B07
20220802000102,I0003,0,2,R2,R,5,F05
20220802000102,L0004,1,0,F,N,52,E09
20220802000102,Q0005,3,0,F,N,15,A10
20220802000102,O0006,5,0,F,N,146,C01
20220802000102,T0007,0,3,F,N,3,B10
20220802000102,L0008,0,1,L3,L,26,F10
20220802000102,G0009,3,0,F,N,220,A08
20220802000102,X0010,1,0,F,N,130,E07
20220802000104,X0001,5,0,F,N,39,F06
20220802000104,Y0002,4,0,F,N,24,B08
20220802000104,I0003,1,0,F,N,10,F04
20220802000104,L0004,4,0,F,N,72,E02
20220802000104,Q0005,5,0,F,N,40,A10
20220802000104,O0006,3,0,F,N,161,C10
20220802000104,T0007,0,1,F,N,0,B08
20220802000104,L0008,2,0,L2,L,36,F09
20220802000104,G0009,1,0,F,N,67,A05
20220802000104,X0010,5,0,L1,R,170,E08
20220802000106,X0001,1,0,F,N,44,F03
20220802000106,Y0002,1,0,L3,L,29,B05
20220802000106,I0003,1,0,F,N,15,F09
20220802000106,L0004,2,0,F,N,82,E03
20220802000106,Q0005,4,0,F,N,60,A10
20220802000106,O0006,3,0,F,N,176,C09
20220802000106,T0007,1,0,F,N,5,B06
20220802000106,L0008,4,0,F,N,56,F06
20220802000106,G0009,0,0,F,N,67,A02
20220802000106,X0010,5,0,L2,R,210,E07
20220802000108,X0001,4,0,F,N,64,F04
20220802000108,Y0002,3,0,F,N,44,B04
20220802000108,I0003,4,0,F,N,35,F01
20220802000108,L0004,0,2,L1,L,62,E07
20220802000108,Q0005,0,1,F,N,50,A01
20220802000108,O0006,5,0,F,N,201,C06
20220802000108,T0007,2,0,R1,R,15,B10
20220802000108,L0008,2,0,F,N,66,F08
20220802000108,G0009,3,0,R3,R,24,A09
20220802000108,X0010,4,0,L1,N,240,E01
20220802000110,X0001,4,0,F,N,25,F07
20220802000110,Y0002,1,0,F,N,49,B07
20220802000110,I0003,0,1,F,N,0,F10
20220802000110,L0004,2,0,R3,R,72,E09
20220802000110,Q0005,3,0,F,N,65,A03
20220802000110,O0006,0,0,F,N,201,C09
20220802000110,T0007,3,0,F,N,9,B02
20220802000110,L0008,0,0,F,N,66,F03
20220802000110,G0009,0,1,F,N,14,A08
20220802000110,X0010,5,0,F,N,75,E02
20220802000112,X0001,1,0,R2,R,30,F09
20220802000112,Y0002,1,0,L3,L,54,B05
20220802000112,I0003,1,0,F,N,5,F04
20220802000112,L0004,0,0,F,N,72,E08
20220802000112,Q0005,3,0,F,N,80,A01
20220802000112,O0006,3,0,F,N,216,C08
20220802000112,T0007,2,0,L1,L,19,B03
20220802000112,L0008,2,0,F,N,76,F07
20220802000112,G0009,3,0,F,N,8,A09
20220802000112,X0010,5,0,L1,L,115,E08
20220802000114,X0001,2,0,F,N,40,F10
20220802000114,Y0002,3,0,F,N,69,B06
20220802000114,I0003,1,0,L2,L,10,F02
20220802000114,L0004,3,0,L1,L,87,E09
20220802000114,Q0005,0,1,F,N,14,A07
20220802000114,O0006,3,0,F,N,231,C02
20220802000114,T0007,1,0,F,N,24,B02
20220802000114,L0008,0,1,F,N,12,F07
20220802000114,G0009,0,0,R2,R,8,A03
20220802000114,X0010,2,0,R3,N,125,E04
20220802000116,X0001,3,0,R1,R,55,F04
20220802000116,Y0002,1,0,R3,R,74,B08
20220802000116,I0003,3,0,F,N,25,F02
20220802000116,L0004,1,0,F,N,92,E04
20220802000116,Q0005,0,1,F,N,4,A04
20220802000116,O0006,0,1,F,N,221,C08
20220802000116,T0007,3,0,L2,L,39,B02
20220802000116,L0008,3,0,R2,R,27,F08
20220802000116,G0009,1,0,F,N,13,A10
20220802000116,X0010,3,0,R2,L,145,E05
20220802000118,X0001,2,0,F,N,65,F09
20220802000118,Y0002,1,0,L3,L,79,B01
20220802000118,I0003,3,0,L3,L,40,F03
20220802000118,L0004,1,0,F,N,97,E03
20220802000118,Q0005,0,2,L3,L,0,A08
20220802000118,O0006,3,0,F,N,236,C07
20220802000118,T0007,1,0,F,N,44,B07
20220802000118,L0008,1,0,F,N,32,F02
20220802000118,G0009,1,0,F,N,5,A01
20220802000118,X0010,4,0,L2,N,175,E06
20220802000120,X0001,3,0,F,N,24,F04
20220802000120,Y0002,0,0,L1,L,79,B06
20220802000120,I0003,5,0,L3,L,65,F03
20220802000120,L0004,0,1,F,N,87,E08
20220802000120,Q0005,1,0,R2,R,5,A08
20220802000120,O0006,0,0,F,N,236,C08
20220802000120,T0007,5,0,F,N,69,B06
20220802000120,L0008,0,3,F,N,2,F10
20220802000120,G0009,1,0,F,N,10,A07
20220802000120,X0010,1,0,R1,L,180,E08
20220802000122,X0001,1,0,F,N,29,F02
20220802000122,Y0002,0,0,F,N,23,B04
20220802000122,I0003,1,0,R3,R,70,F04
20220802000122,L0004,3,0,F,N,102,E06
20220802000122,Q0005,0,3,F,N,0,A02
20220802000122,O0006,0,0,F,N,236,C05
20220802000122,T0007,1,0,F,N,74,B09
20220802000122,L0008,0,0,F,N,2,F09
20220802000122,G0009,1,0,F,N,4,A01
20220802000122,X0010,3,0,R1,N,200,E06
20220802000124,X0001,4,0,F,N,14,F04
20220802000124,Y0002,0,0,F,N,23,B10
20220802000124,I0003,4,0,L2,L,90,F05
20220802000124,L0004,0,0,F,N,30,E08
20220802000124,Q0005,1,0,F,N,1,A10
20220802000124,O0006,1,0,F,N,72,C01
20220802000124,T0007,3,0,L1,L,89,B04
20220802000124,L0008,4,0,F,N,22,F10
20220802000124,G0009,0,0,F,N,4,A06
20220802000124,X0010,4,0,F,N,230,E10
20220802000126,X0001,2,0,F,N,24,F06
20220802000126,Y0002,4,0,L2,L,43,B01
20220802000126,I0003,0,0,F,N,27,F07
20220802000126,L0004,2,0,F,N,40,E04
20220802000126,Q0005,3,0,R1,R,16,A07
20220802000126,O0006,1,0,F,N,77,C08
20220802000126,T0007,3,0,F,N,104,B07
20220802000126,L0008,2,0,F,N,9,F01
20220802000126,G0009,3,0,F,N,19,A01
20220802000126,X0010,4,0,R3,N,250,E02
20220802000128,X0001,3,0,R1,R,39,F05
20220802000128,Y0002,5,0,F,N,68,B04
20220802000128,I0003,0,1,F,N,17,F08
20220802000128,L0004,3,0,F,N,55,E02
20220802000128,Q0005,3,0,F,N,31,A03
20220802000128,O0006,3,0,F,N,92,C09
20220802000128,T0007,1,0,F,N,109,B06
20220802000128,L0008,1,0,F,N,4,F10
20220802000128,G0009,0,1,F,N,9,A06
20220802000128,X0010,1,0,L1,L,250,E06
20220802000130,X0001,3,0,F,N,54,F01
20220802000130,Y0002,0,1,F,N,10,B03
20220802000130,I0003,1,0,L1,L,22,F03
20220802000130,L0004,5,0,R1,R,80,E04
20220802000130,Q0005,2,0,L1,L,41,A02
20220802000130,O0006,0,0,F,N,92,C04
20220802000130,T0007,3,0,F,N,124,B10
20220802000130,L0008,1,0,L2,L,9,F08
20220802000130,G0009,1,0,F,N,14,A08
20220802000130,X0010,1,0,R1,N,250,E07
20220802000132,X0001,0,0,L2,L,54,F03
20220802000132,Y0002,3,0,F,N,7,B08
20220802000132,I0003,0,1,L3,L,12,F05
20220802000132,L0004,0,1,L2,L,70,E05
20220802000132,Q0005,1,0,F,N,46,A08
20220802000132,O0006,3,0,L3,L,107,C03
20220802000132,T0007,1,0,F,N,129,B09
20220802000132,L0008,2,0,F,N,19,F08
20220802000132,G0009,3,0,F,N,29,A09
20220802000132,X0010,3,0,R1,L,250,E10
20220802000134,X0001,0,1,F,N,44,F07
20220802000134,Y0002,3,0,F,N,22,B09
20220802000134,I0003,0,1,F,N,2,F02
20220802000134,L0004,1,0,L3,L,75,E02
20220802000134,Q0005,0,0,F,N,46,A10
20220802000134,O0006,0,0,F,N,32,C04
20220802000134,T0007,1,0,F,N,134,B02
20220802000134,L0008,2,0,F,N,29,F02
20220802000134,G0009,0,0,F,N,29,A08
20220802000134,X0010,4,0,F,R,250,E03
20220802000136,X0001,1,0,F,N,49,F09
20220802000136,Y0002,1,0,L2,L,27,B04
20220802000136,I0003,0,0,F,N,2,F01
20220802000136,L0004,0,2,F,N,2,E10
20220802000136,Q0005,0,0,F,N,46,A05
20220802000136,O0006,0,1,F,N,22,C04
20220802000136,T0007,1,0,L3,L,139,B01
20220802000136,L0008,0,0,L1,L,29,F05
20220802000136,G0009,0,1,F,N,19,A05
20220802000136,X0010,4,0,R2,N,250,E03
20220802000138,X0001,0,1,R3,R,39,F10
20220802000138,Y0002,3,0,F,N,42,B01
20220802000138,I0003,5,0,R2,R,27,F03
20220802000138,L0004,1,0,F,N,7,E07
20220802000138,Q0005,1,0,R3,R,51,A02
20220802000138,O0006,1,0,F,N,27,C10
20220802000138,T0007,1,0,F,N,144,B07
20220802000138,L0008,2,0,F,N,11,F04
20220802000138,G0009,5,0,L1,L,44,A01
20220802000138,X0010,1,0,F,N,250,E04
20220802000140,X0001,3,0,L3,L,54,F01
20220802000140,Y0002,5,0,F,N,67,B10
20220802000140,I0003,0,2,F,N,0,F07
20220802000140,L0004,3,0,R2,R,22,E04
20220802000140,Q0005,1,0,F,N,56,A09
20220802000140,O0006,1,0,F,N,32,C07
20220802000140,T0007,3,0,F,N,159,B03
20220802000140,L0008,3,0,R3,R,26,F08
20220802000140,G0009,0,1,F,N,34,A10
20220802000140,X0010,3,0,R1,N,250,E03
20220802000142,X0001,5,0,L2,L,79,F01
20220802000142,Y0002,1,0,R3,R,72,B08
20220802000142,I0003,0,2,L2,L,0,F08
20220802000142,L0004,3,0,F,N,37,E05
20220802000142,Q0005,0,1,F,N,46,A06
20220802000142,O0006,3,0,L1,L,47,C04
20220802000142,T0007,1,0,F,N,164,B02
20220802000142,L0008,0,2,F,N,6,F02
20220802000142,G0009,4,0,F,N,54,A01
20220802000142,X0010,3,0,L3,R,250,E10
20220802000144,X0001,4,0,F,N,99,F10
20220802000144,Y0002,3,0,F,N,87,B10
20220802000144,I0003,1,0,R2,R,5,F05
20220802000144,L0004,1,0,L2,L,42,E08
20220802000144,Q0005,3,0,F,N,61,A01
20220802000144,O0006,0,1,F,N,37,C03
20220802000144,T0007,1,0,F,N,50,B07
20220802000144,L0008,0,1,L2,L,0,F10
20220802000144,G0009,1,0,R2,R,59,A05
20220802000144,X0010,5,0,R2,N,75,E04
20220802000146,X0001,3,0,F,N,114,F05
20220802000146,Y0002,3,0,R1,R,102,B05
20220802000146,I0003,1,0,R1,R,10,F09
20220802000146,L0004,0,1,F,N,32,E06
20220802000146,Q0005,0,1,F,N,51,A02
20220802000146,O0006,1,0,F,N,42,C05
20220802000146,T0007,2,0,F,N,60,B07
20220802000146,L0008,2,0,R2,R,10,F08
20220802000146,G0009,1,0,L1,L,64,A07
20220802000146,X0010,3,0,L1,N,95,E09
20220802000148,X0001,1,0,F,N,119,F02
20220802000148,Y0002,1,0,L1,L,107,B07
20220802000148,I0003,2,0,R2,R,20,F08
20220802000148,L0004,0,0,F,N,32,E01
20220802000148,Q0005,0,1,F,N,41,A09
20220802000148,O0006,3,0,L1,L,57,C04
20220802000148,T0007,3,0,F,N,75,B07
20220802000148,L0008,0,1,F,N,0,F03
20220802000148,G0009,3,0,R2,R,79,A03
20220802000148,X0010,4,0,F,N,125,E04
20220802000150,X0001,1,0,F,N,124,F04
20220802000150,Y0002,3,0,F,N,122,B10
20220802000150,I0003,3,0,F,N,35,F06
20220802000150,L0004,1,0,F,N,37,E08
20220802000150,Q0005,3,0,F,N,56,A03
20220802000150,O0006,0,1,F,N,47,C08
20220802000150,T0007,0,1,R3,R,12,B08
20220802000150,L0008,5,0,F,N,25,F08
20220802000150,G0009,1,0,F,N,84,A06
20220802000150,X0010,0,1,L3,N,120,E08
20220802000152,X0001,4,0,R3,R,144,F09
20220802000152,Y0002,2,0,R2,R,132,B03
20220802000152,I0003,0,0,L1,L,35,F07
20220802000152,L0004,0,1,L1,L,27,E09
20220802000152,Q0005,1,0,F,N,61,A01
20220802000152,O0006,1,0,L3,L,52,C08
20220802000152,T0007,1,0,F,N,17,B08
20220802000152,L0008,3,0,L1,L,40,F07
20220802000152,G0009,2,0,F,N,94,A10
20220802000152,X0010,0,0,L1,N,120,E09
20220802000154,X0001,0,1,L2,L,134,F10
20220802000154,Y0002,1,0,F,N,137,B06
20220802000154,I0003,0,1,F,N,25,F06
20220802000154,L0004,3,0,F,N,42,E10
20220802000154,Q0005,4,0,F,N,81,A02
20220802000154,O0006,0,1,L2,L,42,C03
20220802000154,T0007,0,1,F,N,7,B01
20220802000154,L0008,3,0,F,N,55,F01
20220802000154,G0009,1,0,F,N,99,A06
20220802000154,X0010,4,0,L3,N,150,E04
20220802000156,X0001,5,0,R3,R,159,F05
20220802000156,Y0002,0,1,R3,R,31,B07
20220802000156,I0003,4,0,F,N,45,F02
20220802000156,L0004,1,0,F,N,47,E04
20220802000156,Q0005,3,0,F,N,96,A03
20220802000156,O0006,1,0,F,N,47,C09
20220802000156,T0007,3,0,F,N,22,B07
20220802000156,L0008,0,0,F,N,55,F02
20220802000156,G0009,3,0,F,N,114,A08
20220802000156,X0010,0,3,R1,N,130,E01
