Driver Status Infomation,CarNum,AccStep,BrkStep,WheelStep,DirLightStep,Speed,AreaNum
20220805000050,D0009,0,0,R1,R,111,A10
20220805000050,P0010,1,0,R2,R,96,F04
20220805000052,T0001,3,0,L1,L,52,B10
20220805000052,K0002,1,0,F,N,16,C06
20220805000052,O0003,1,0,F,N,19,C10
20220805000052,A0004,0,1,F,N,0,B08
20220805000052,S0005,1,0,F,N,64,B10
20220805000052,C0006,1,0,F,N,185,D10
20220805000052,Q0007,1,0,R1,N,150,D10
20220805000052,D0008,1,0,F,N,110,A01
20220805000052,D0009,0,2,F,N,91,A06
20220805000052,P0010,5,0,F,N,36,F10
20220805000054,T0001,3,0,R1,R,67,B08
20220805000054,K0002,0,1,L1,L,6,C02
20220805000054,O0003,3,0,R3,R,34,C04
20220805000054,A0004,0,0,F,N,0,B07
20220805000054,S0005,5,0,R2,R,89,B04
20220805000054,C0006,0,2,F,N,165,D03
20220805000054,Q0007,5,0,F,R,190,D05
20220805000054,D0008,2,0,F,N,120,A04
20220805000054,D0009,2,0,F,N,101,A06
20220805000054,P0010,3,0,F,N,51,F02
20220805000056,T0001,0,1,F,N,57,B10
20220805000056,K0002,4,0,F,N,26,C03
20220805000056,O0003,1,0,L2,L,39,C02
20220805000056,A0004,3,0,R3,R,15,B09
20220805000056,S0005,5,0,L2,L,114,B01
20220805000056,C0006,1,0,F,N,170,D02
20220805000056,Q0007,5,0,F,N,230,D05
20220805000056,D0008,0,0,F,N,120,A03
20220805000056,D0009,0,0,F,N,101,A08
20220805000056,P0010,0,2,F,N,31,F02
20220805000058,T0001,3,0,F,N,72,B04
20220805000058,K0002,0,0,F,N,26,C03
20220805000058,O0003,4,0,L2,L,59,C09
20220805000058,A0004,1,0,L1,L,20,B04
20220805000058,S0005,5,0,F,N,139,B06
20220805000058,C0006,0,2,R2,R,150,D02
20220805000058,Q0007,5,0,F,R,250,D01
20220805000058,D0008,3,0,F,N,40,A08
20220805000058,D0009,1,0,F,N,106,A02
20220805000058,P0010,0,1,L2,L,21,F10
20220805000100,T0001,1,0,L3,L,77,B06
20220805000100,K0002,3,0,F,N,41,C01
20220805000100,O0003,5,0,R2,R,84,C01
20220805000100,A0004,1,0,F,N,25,B09
20220805000100,S0005,0,3,F,N,109,B04
20220805000100,C0006,1,0,F,N,46,D03
20220805000100,Q0007,3,0,F,L,250,D04
20220805000100,D0008,1,0,F,N,45,A01
20220805000100,D0009,1,0,F,N,111,A01
20220805000100,P0010,1,0,L3,L,26,F06
20220805000102,T0001,1,0,F,N,82,B02
20220805000102,K0002,0,1,L1,L,31,C05
20220805000102,O0003,2,0,F,N,94,C08
20220805000102,A0004,2,0,R3,R,35,B01
20220805000102,S0005,1,0,L2,L,114,B03
20220805000102,C0006,5,0,F,N,21,D01
20220805000102,Q0007,0,2,R1,N,240,D08
20220805000102,D0008,0,0,F,N,45,A10
20220805000102,D0009,2,0,F,N,121,A07
20220805000102,P0010,3,0,F,N,41,F08
20220805000104,T0001,1,0,F,N,87,B04
20220805000104,K0002,3,0,F,N,46,C03
20220805000104,O0003,1,0,F,N,99,C10
20220805000104,A0004,1,0,F,N,40,B03
20220805000104,S0005,3,0,F,N,129,B07
20220805000104,C0006,1,0,F,N,7,D03
20220805000104,Q0007,0,2,L1,L,230,D06
20220805000104,D0008,3,0,F,N,60,A08
20220805000104,D0009,1,0,F,N,126,A06
20220805000104,P0010,3,0,R2,R,56,F09
20220805000106,T0001,5,0,R2,R,112,B07
20220805000106,K0002,0,2,R1,R,26,C04
20220805000106,O0003,1,0,L3,L,104,C04
20220805000106,A0004,0,2,F,N,20,B02
20220805000106,S0005,1,0,R3,R,40,B04
20220805000106,C0006,0,2,F,N,0,D10
20220805000106,Q0007,3,0,F,N,250,D09
20220805000106,D0008,1,0,F,N,65,A03
20220805000106,D0009,3,0,R3,R,141,A01
20220805000106,P0010,0,2,F,N,36,F06
20220805000108,T0001,0,1,L1,L,102,B03
20220805000108,K0002,0,1,F,N,0,C04
20220805000108,O0003,0,2,L3,L,84,C08
20220805000108,A0004,3,0,F,N,35,B04
20220805000108,S0005,3,0,R3,R,55,B01
20220805000108,C0006,3,0,F,N,15,D10
20220805000108,Q0007,4,0,R1,N,250,D06
20220805000108,D0008,3,0,F,N,80,A06
20220805000108,D0009,4,0,F,N,161,A01
20220805000108,P0010,0,2,F,N,16,F05
20220805000110,T0001,2,0,F,N,112,B02
20220805000110,K0002,2,0,R2,R,10,C03
20220805000110,O0003,3,0,R3,R,29,C07
20220805000110,A0004,0,0,F,N,35,B07
20220805000110,S0005,1,0,R2,R,60,B09
20220805000110,C0006,2,0,F,N,25,D01
20220805000110,Q0007,3,0,F,N,250,D06
20220805000110,D0008,0,0,R2,R,80,A02
20220805000110,D0009,0,1,L2,L,38,A02
20220805000110,P0010,4,0,F,N,36,F06
20220805000112,T0001,5,0,L3,L,137,B01
20220805000112,K0002,2,0,F,N,20,C07
20220805000112,O0003,3,0,F,N,44,C09
20220805000112,A0004,1,0,F,N,12,B01
20220805000112,S0005,4,0,R1,R,80,B08
20220805000112,C0006,3,0,R1,R,40,D08
20220805000112,Q0007,0,3,R3,N,55,D09
20220805000112,D0008,3,0,F,N,95,A06
20220805000112,D0009,0,0,L2,L,38,A09
20220805000112,P0010,4,0,F,N,16,F06
20220805000114,T0001,1,0,R3,R,142,B03
20220805000114,K0002,1,0,R1,R,25,C02
20220805000114,O0003,1,0,F,N,49,C07
20220805000114,A0004,3,0,F,N,27,B07
20220805000114,S0005,1,0,R2,R,85,B05
20220805000114,C0006,2,0,F,N,50,D02
20220805000114,Q0007,3,0,L3,N,75,D10
20220805000114,D0008,3,0,L1,L,110,A02
20220805000114,D0009,1,0,F,N,43,A10
20220805000114,P0010,3,0,L2,L,31,F05
20220805000116,T0001,3,0,R3,R,157,B02
20220805000116,K0002,0,1,F,N,15,C03
20220805000116,O0003,3,0,F,N,64,C02
20220805000116,A0004,0,0,F,N,27,B03
20220805000116,S0005,3,0,R1,R,100,B04
20220805000116,C0006,0,2,F,N,30,D04
20220805000116,Q0007,2,0,F,N,85,D08
20220805000116,D0008,2,0,R1,R,120,A01
20220805000116,D0009,2,0,F,N,53,A09
20220805000116,P0010,2,0,R1,R,41,F10
20220805000118,T0001,0,0,L1,L,47,B02
20220805000118,K0002,0,1,F,N,5,C08
20220805000118,O0003,0,0,L3,L,64,C08
20220805000118,A0004,2,0,F,N,37,B03
20220805000118,S0005,3,0,F,N,115,B05
20220805000118,C0006,0,3,F,N,0,D10
20220805000118,Q0007,4,0,L1,N,115,D05
20220805000118,D0008,3,0,F,N,135,A07
20220805000118,D0009,1,0,L1,L,58,A08
20220805000118,P0010,2,0,R1,R,51,F04
20220805000120,T0001,0,1,F,N,4,B07
20220805000120,K0002,0,1,F,N,0,C06
20220805000120,O0003,0,2,F,N,44,C05
20220805000120,A0004,1,0,R2,R,42,B05
20220805000120,S0005,1,0,F,N,120,B09
20220805000120,C0006,1,0,F,N,5,D04
20220805000120,Q0007,5,0,F,L,155,D03
20220805000120,D0008,1,0,F,N,140,A08
20220805000120,D0009,1,0,F,N,63,A09
20220805000120,P0010,5,0,R1,R,76,F07
20220805000122,T0001,0,2,F,N,0,B10
20220805000122,K0002,0,1,F,N,0,C02
20220805000122,O0003,1,0,L2,L,49,C10
20220805000122,A0004,1,0,F,N,47,B09
20220805000122,S0005,0,1,L2,L,110,B10
20220805000122,C0006,1,0,F,N,10,D02
20220805000122,Q0007,3,0,F,N,175,D10
20220805000122,D0008,3,0,L3,L,155,A09
20220805000122,D0009,1,0,L1,L,68,A01
20220805000122,P0010,1,0,F,N,81,F05
20220805000124,T0001,5,0,F,N,25,B02
20220805000124,K0002,0,2,F,N,0,C01
20220805000124,O0003,1,0,L2,L,54,C06
20220805000124,A0004,2,0,F,N,57,B08
20220805000124,S0005,0,0,F,N,110,B03
20220805000124,C0006,1,0,R1,R,15,D07
20220805000124,Q0007,2,0,L3,N,185,D10
20220805000124,D0008,1,0,F,N,48,A01
20220805000124,D0009,5,0,F,N,93,A04
20220805000124,P0010,1,0,F,N,86,F09
20220805000126,T0001,1,0,F,N,30,B03
20220805000126,K0002,3,0,L1,L,15,C03
20220805000126,O0003,1,0,F,N,59,C09
20220805000126,A0004,1,0,F,N,18,B07
20220805000126,S0005,0,2,L1,L,13,B07
20220805000126,C0006,0,3,F,N,0,D06
20220805000126,Q0007,0,3,R2,N,35,D04
20220805000126,D0008,3,0,F,N,63,A05
20220805000126,D0009,0,1,F,N,83,A01
20220805000126,P0010,2,0,R2,R,96,F06
20220805000128,T0001,0,1,L2,L,20,B02
20220805000128,K0002,1,0,F,N,20,C01
20220805000128,O0003,3,0,F,N,74,C01
20220805000128,A0004,0,1,R1,R,8,B03
20220805000128,S0005,4,0,F,N,33,B03
20220805000128,C0006,1,0,R2,R,5,D04
20220805000128,Q0007,3,0,L2,R,55,D07
20220805000128,D0008,3,0,L2,L,78,A03
20220805000128,D0009,1,0,F,N,88,A04
20220805000128,P0010,3,0,F,N,111,F06
20220805000130,T0001,1,0,R3,R,25,B03
20220805000130,K0002,0,0,R3,R,20,C06
20220805000130,O0003,5,0,F,N,99,C01
20220805000130,A0004,4,0,F,N,28,B09
20220805000130,S0005,4,0,F,N,53,B04
20220805000130,C0006,0,1,F,N,0,D10
20220805000130,Q0007,3,0,F,N,75,D08
20220805000130,D0008,1,0,F,N,83,A10
20220805000130,D0009,3,0,L3,L,103,A09
20220805000130,P0010,1,0,F,N,116,F08
20220805000132,T0001,0,2,F,N,5,B04
20220805000132,K0002,1,0,R1,R,25,C07
20220805000132,O0003,0,0,F,N,99,C07
20220805000132,A0004,3,0,F,N,43,B08
20220805000132,S0005,1,0,F,N,58,B03
20220805000132,C0006,2,0,F,N,10,D04
20220805000132,Q0007,2,0,F,N,85,D06
20220805000132,D0008,0,1,F,N,73,A03
20220805000132,D0009,1,0,R1,R,108,A06
20220805000132,P0010,2,0,F,N,126,F05
20220805000134,T0001,0,0,F,N,5,B04
20220805000134,K0002,3,0,F,N,12,C01
20220805000134,O0003,3,0,F,N,114,C08
20220805000134,A0004,4,0,F,N,63,B06
20220805000134,S0005,0,1,F,N,48,B01
20220805000134,C0006,0,0,R2,R,3,D04
20220805000134,Q0007,2,0,F,N,95,D08
20220805000134,D0008,5,0,F,N,98,A08
20220805000134,D0009,0,1,R2,R,98,A06
20220805000134,P0010,3,0,F,N,141,F09
20220805000136,T0001,3,0,F,N,20,B02
20220805000136,K0002,3,0,F,N,8,C02
20220805000136,O0003,1,0,F,N,35,C07
20220805000136,A0004,2,0,F,N,73,B05
20220805000136,S0005,2,0,R3,R,58,B03
20220805000136,C0006,5,0,L1,L,28,D04
20220805000136,Q0007,4,0,F,N,125,D05
20220805000136,D0008,0,1,R2,R,88,A03
20220805000136,D0009,4,0,F,N,118,A06
20220805000136,P0010,3,0,F,N,156,F04
20220805000138,T0001,0,0,F,N,20,B05
20220805000138,K0002,1,0,F,N,13,C03
20220805000138,O0003,2,0,F,N,45,C02
20220805000138,A0004,4,0,F,N,93,B07
20220805000138,S0005,1,0,F,N,18,B09
20220805000138,C0006,0,1,R2,R,18,D07
20220805000138,Q0007,2,0,R2,N,135,D05
20220805000138,D0008,1,0,F,N,93,A06
20220805000138,D0009,3,0,F,N,39,A03
20220805000138,P0010,1,0,R1,R,161,F05
20220805000140,T0001,0,1,L3,L,10,B08
20220805000140,K0002,2,0,R2,R,23,C02
20220805000140,O0003,3,0,F,N,60,C05
20220805000140,A0004,1,0,L3,L,98,B01
20220805000140,S0005,1,0,F,N,23,B07
20220805000140,C0006,2,0,F,N,28,D01
20220805000140,Q0007,0,2,R2,N,125,D01
20220805000140,D0008,5,0,L2,L,118,A06
20220805000140,D0009,1,0,R1,R,44,A07
20220805000140,P0010,0,0,F,N,161,F07
20220805000142,T0001,1,0,F,N,15,B06
20220805000142,K0002,1,0,F,N,28,C02
20220805000142,O0003,2,0,F,N,70,C05
20220805000142,A0004,3,0,F,N,113,B06
20220805000142,S0005,3,0,F,N,38,B02
20220805000142,C0006,1,0,F,N,33,D05
20220805000142,Q0007,3,0,F,L,145,D10
20220805000142,D0008,1,0,F,N,123,A07
20220805000142,D0009,3,0,F,N,59,A02
20220805000142,P0010,1,0,F,N,166,F06
20220805000144,T0001,0,1,L3,L,5,B01
20220805000144,K0002,3,0,F,N,43,C07
20220805000144,O0003,1,0,F,N,75,C06
20220805000144,A0004,3,0,F,N,128,B06
20220805000144,S0005,1,0,F,N,43,B01
20220805000144,C0006,1,0,F,N,38,D09
20220805000144,Q0007,3,0,F,N,165,D06
20220805000144,D0008,3,0,F,N,138,A05
20220805000144,D0009,2,0,F,N,69,A09
20220805000144,P0010,2,0,F,N,176,F01
20220805000146,T0001,4,0,F,N,25,B09
20220805000146,K0002,1,0,F,N,48,C07
20220805000146,O0003,1,0,L1,L,80,C05
20220805000146,A0004,0,0,R1,R,128,B07
20220805000146,S0005,0,1,F,N,33,B09
20220805000146,C0006,3,0,F,N,53,D04
20220805000146,Q0007,4,0,F,R,195,D02
20220805000146,D0008,1,0,F,N,143,A03
20220805000146,D0009,3,0,F,N,84,A05
20220805000146,P0010,0,0,F,N,176,F01
20220805000148,T0001,1,0,L2,L,30,B05
20220805000148,K0002,1,0,F,N,53,C02
20220805000148,O0003,0,0,F,N,80,C09
20220805000148,A0004,4,0,F,N,148,B07
20220805000148,S0005,0,2,F,N,13,B03
20220805000148,C0006,1,0,F,N,58,D08
20220805000148,Q0007,1,0,F,N,200,D03
20220805000148,D0008,3,0,F,N,158,A08
20220805000148,D0009,1,0,F,N,89,A03
20220805000148,P0010,2,0,F,N,186,F04
20220805000150,T0001,1,0,F,N,35,B07
20220805000150,K0002,0,1,F,N,43,C03
20220805000150,O0003,2,0,F,N,27,C08
20220805000150,A0004,0,0,R2,R,148,B05
20220805000150,S0005,3,0,F,N,28,B07
20220805000150,C0006,5,0,F,N,83,D05
20220805000150,Q0007,2,0,L2,R,210,D10
20220805000150,D0008,0,1,F,N,37,A06
20220805000150,D0009,0,0,F,N,89,A01
20220805000150,P0010,1,0,F,N,191,F10
20220805000152,T0001,1,0,F,N,40,B10
20220805000152,K0002,1,0,F,N,48,C03
20220805000152,O0003,3,0,R1,R,42,C09
20220805000152,A0004,1,0,F,N,153,B02
20220805000152,S0005,4,0,F,N,48,B09
20220805000152,C0006,1,0,R3,R,88,D06
20220805000152,Q0007,3,0,R2,L,230,D05
20220805000152,D0008,1,0,R1,R,42,A05
20220805000152,D0009,1,0,F,N,94,A09
20220805000152,P0010,2,0,F,N,201,F06
20220805000154,T0001,1,0,R2,R,45,B10
20220805000154,K0002,2,0,F,N,58,C03
20220805000154,O0003,1,0,F,N,47,C10
20220805000154,A0004,1,0,F,N,47,B03
20220805000154,S0005,1,0,F,N,53,B04
20220805000154,C0006,0,1,F,N,78,D05
20220805000154,Q0007,5,0,R1,N,250,D02
20220805000154,D0008,1,0,F,N,47,A02
20220805000154,D0009,4,0,R1,R,114,A07
20220805000154,P0010,3,0,L1,L,64,F06
20220805000156,T0001,1,0,F,N,50,B10
20220805000156,K0002,1,0,F,N,63,C05
20220805000156,O0003,1,0,F,N,52,C03
20220805000156,A0004,1,0,L1,L,52,B07
20220805000156,S0005,3,0,F,N,68,B02
20220805000156,C0006,1,0,F,N,83,D10
20220805000156,Q0007,0,2,L1,N,240,D05
20220805000156,D0008,3,0,F,N,62,A05
20220805000156,D0009,1,0,F,N,119,A04
20220805000156,P0010,1,0,F,N,69,F06
20220805000158,T0001,0,1,F,N,40,B06
20220805000158,K0002,1,0,F,N,68,C09
20220805000158,O0003,3,0,F,N,67,C03
